n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.max
1.170e+04	0.000e+00	0.000e+00	0.000e+00	7.614e-02	7.224e-02	8.383e-02	1.296e-01	1.135e-01	1.533e-01	1.387e-01	1.165e-01	1.551e-01	1.187e-01	1.090e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.520e-02	3.103e-02	3.935e-02	5.030e-02	4.262e-02	6.344e-02	6.228e-02	4.936e-02	6.844e-02	5.970e-02	5.126e-02	7.217e-02	0.000e+00	0.000e+00	0.000e+00	8.102e-02	7.497e-02	8.692e-02	1.248e-01	1.148e-01	1.540e-01	1.247e-01	1.143e-01	1.491e-01	1.206e-01	1.092e-01	1.323e-01	6.757e-03	4.828e-03	7.515e-03	4.200e-02	4.018e-02	4.483e-02	6.100e-02	5.259e-02	6.467e-02	6.441e-02	5.918e-02	7.314e-02	5.324e-02	4.643e-02	5.692e-02
1.180e+04	0.000e+00	0.000e+00	0.000e+00	7.614e-02	7.224e-02	8.383e-02	1.296e-01	1.135e-01	1.533e-01	1.387e-01	1.165e-01	1.551e-01	1.187e-01	1.090e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.513e-02	3.103e-02	3.935e-02	5.040e-02	4.225e-02	6.344e-02	6.150e-02	4.936e-02	6.844e-02	6.023e-02	5.135e-02	7.217e-02	0.000e+00	0.000e+00	0.000e+00	8.102e-02	7.497e-02	8.692e-02	1.248e-01	1.117e-01	1.540e-01	1.247e-01	1.143e-01	1.491e-01	1.206e-01	1.092e-01	1.323e-01	6.757e-03	4.828e-03	7.515e-03	4.232e-02	4.018e-02	4.503e-02	6.159e-02	5.318e-02	6.450e-02	6.403e-02	5.833e-02	7.305e-02	5.296e-02	4.629e-02	5.701e-02
1.190e+04	0.000e+00	0.000e+00	0.000e+00	7.614e-02	7.224e-02	8.423e-02	1.296e-01	1.135e-01	1.533e-01	1.387e-01	1.165e-01	1.551e-01	1.187e-01	1.090e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.520e-02	3.103e-02	3.935e-02	5.040e-02	4.270e-02	6.328e-02	6.150e-02	5.121e-02	7.042e-02	6.023e-02	5.068e-02	7.137e-02	0.000e+00	0.000e+00	0.000e+00	8.102e-02	7.497e-02	8.692e-02	1.248e-01	1.117e-01	1.525e-01	1.237e-01	1.143e-01	1.549e-01	1.206e-01	1.092e-01	1.426e-01	6.757e-03	4.828e-03	7.515e-03	4.230e-02	3.983e-02	4.503e-02	6.157e-02	5.318e-02	6.496e-02	6.383e-02	5.812e-02	7.307e-02	5.296e-02	4.643e-02	5.701e-02
1.200e+04	0.000e+00	0.000e+00	0.000e+00	7.614e-02	7.224e-02	8.423e-02	1.296e-01	1.135e-01	1.533e-01	1.387e-01	1.165e-01	1.551e-01	1.187e-01	1.090e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.513e-02	3.103e-02	3.944e-02	4.995e-02	4.298e-02	6.279e-02	6.104e-02	5.119e-02	7.190e-02	5.962e-02	5.054e-02	7.092e-02	0.000e+00	0.000e+00	0.000e+00	8.102e-02	7.497e-02	8.692e-02	1.248e-01	1.117e-01	1.540e-01	1.237e-01	1.143e-01	1.549e-01	1.206e-01	1.092e-01	1.426e-01	6.757e-03	4.828e-03	7.515e-03	4.225e-02	3.974e-02	4.479e-02	6.081e-02	5.263e-02	6.382e-02	6.385e-02	5.828e-02	7.345e-02	5.297e-02	4.653e-02	5.662e-02
1.210e+04	0.000e+00	0.000e+00	0.000e+00	7.614e-02	7.224e-02	8.423e-02	1.296e-01	1.135e-01	1.530e-01	1.387e-01	1.165e-01	1.551e-01	1.187e-01	1.090e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.533e-02	3.103e-02	3.911e-02	4.995e-02	4.270e-02	6.317e-02	6.111e-02	5.192e-02	7.241e-02	5.962e-02	5.040e-02	7.152e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.497e-02	8.692e-02	1.248e-01	1.117e-01	1.540e-01	1.237e-01	1.143e-01	1.549e-01	1.206e-01	1.092e-01	1.434e-01	6.757e-03	4.828e-03	7.515e-03	4.234e-02	3.997e-02	4.407e-02	6.100e-02	5.286e-02	6.382e-02	6.460e-02	5.848e-02	7.270e-02	5.281e-02	4.601e-02	5.662e-02
1.220e+04	0.000e+00	0.000e+00	0.000e+00	7.614e-02	7.224e-02	8.423e-02	1.296e-01	1.135e-01	1.530e-01	1.387e-01	1.165e-01	1.551e-01	1.187e-01	1.090e-01	1.278e-01	0.000e+00	0.000e+00	4.828e-03	3.550e-02	3.065e-02	3.943e-02	5.056e-02	4.238e-02	6.317e-02	6.300e-02	5.192e-02	7.157e-02	5.982e-02	5.074e-02	7.207e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.497e-02	8.692e-02	1.258e-01	1.117e-01	1.540e-01	1.237e-01	1.143e-01	1.551e-01	1.206e-01	1.092e-01	1.434e-01	6.757e-03	4.828e-03	7.515e-03	4.206e-02	3.989e-02	4.426e-02	6.120e-02	5.353e-02	6.403e-02	6.460e-02	5.886e-02	7.305e-02	5.281e-02	4.628e-02	5.717e-02
1.230e+04	0.000e+00	0.000e+00	0.000e+00	7.614e-02	7.224e-02	8.423e-02	1.296e-01	1.135e-01	1.530e-01	1.383e-01	1.174e-01	1.551e-01	1.187e-01	1.090e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.550e-02	3.080e-02	3.943e-02	5.060e-02	4.238e-02	6.321e-02	6.173e-02	5.192e-02	7.181e-02	6.091e-02	5.017e-02	7.410e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.497e-02	8.692e-02	1.258e-01	1.147e-01	1.540e-01	1.237e-01	1.143e-01	1.551e-01	1.206e-01	1.092e-01	1.486e-01	6.757e-03	4.828e-03	7.515e-03	4.209e-02	3.971e-02	4.426e-02	6.120e-02	5.287e-02	6.403e-02	6.565e-02	5.882e-02	7.305e-02	5.281e-02	4.645e-02	5.829e-02
1.240e+04	0.000e+00	0.000e+00	0.000e+00	7.614e-02	7.224e-02	8.423e-02	1.319e-01	1.135e-01	1.530e-01	1.383e-01	1.174e-01	1.551e-01	1.187e-01	1.090e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.550e-02	3.080e-02	3.943e-02	4.995e-02	4.234e-02	6.343e-02	5.970e-02	5.213e-02	7.195e-02	6.099e-02	5.000e-02	7.313e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.497e-02	8.692e-02	1.258e-01	1.145e-01	1.540e-01	1.237e-01	1.143e-01	1.551e-01	1.206e-01	1.092e-01	1.486e-01	6.757e-03	4.828e-03	7.515e-03	4.264e-02	3.938e-02	4.533e-02	6.197e-02	5.238e-02	6.544e-02	6.532e-02	5.882e-02	7.300e-02	5.300e-02	4.645e-02	5.829e-02
1.250e+04	0.000e+00	0.000e+00	0.000e+00	7.614e-02	7.224e-02	8.423e-02	1.319e-01	1.135e-01	1.530e-01	1.412e-01	1.174e-01	1.551e-01	1.187e-01	1.090e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.533e-02	3.109e-02	4.032e-02	4.995e-02	4.253e-02	6.343e-02	6.079e-02	5.213e-02	7.195e-02	6.120e-02	4.981e-02	7.316e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.497e-02	8.692e-02	1.285e-01	1.147e-01	1.540e-01	1.237e-01	1.143e-01	1.551e-01	1.206e-01	1.092e-01	1.486e-01	6.757e-03	4.828e-03	8.189e-03	4.264e-02	3.892e-02	4.487e-02	6.151e-02	5.230e-02	6.573e-02	6.419e-02	5.882e-02	7.405e-02	5.283e-02	4.675e-02	5.834e-02
1.260e+04	0.000e+00	0.000e+00	0.000e+00	7.614e-02	7.224e-02	8.423e-02	1.319e-01	1.162e-01	1.530e-01	1.412e-01	1.174e-01	1.554e-01	1.187e-01	1.090e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.516e-02	3.034e-02	4.063e-02	4.942e-02	4.290e-02	6.321e-02	5.927e-02	5.284e-02	7.190e-02	6.115e-02	4.988e-02	7.214e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.497e-02	8.692e-02	1.285e-01	1.147e-01	1.547e-01	1.237e-01	1.143e-01	1.551e-01	1.206e-01	1.107e-01	1.486e-01	6.757e-03	4.828e-03	8.189e-03	4.264e-02	3.871e-02	4.475e-02	6.139e-02	5.335e-02	6.414e-02	6.482e-02	5.877e-02	7.394e-02	5.283e-02	4.690e-02	5.869e-02
1.270e+04	0.000e+00	0.000e+00	0.000e+00	7.614e-02	7.224e-02	8.423e-02	1.319e-01	1.162e-01	1.530e-01	1.412e-01	1.174e-01	1.554e-01	1.187e-01	1.090e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.502e-02	3.109e-02	4.093e-02	4.966e-02	4.228e-02	6.200e-02	6.034e-02	5.353e-02	7.190e-02	6.147e-02	4.971e-02	7.254e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.497e-02	8.692e-02	1.285e-01	1.147e-01	1.568e-01	1.237e-01	1.143e-01	1.551e-01	1.206e-01	1.127e-01	1.486e-01	6.757e-03	4.828e-03	8.189e-03	4.265e-02	3.916e-02	4.493e-02	6.139e-02	5.335e-02	6.416e-02	6.506e-02	5.877e-02	7.202e-02	5.286e-02	4.648e-02	5.869e-02
1.280e+04	0.000e+00	0.000e+00	0.000e+00	7.614e-02	7.224e-02	8.423e-02	1.361e-01	1.162e-01	1.530e-01	1.412e-01	1.174e-01	1.554e-01	1.187e-01	1.090e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.502e-02	3.073e-02	4.094e-02	4.859e-02	4.202e-02	6.162e-02	6.034e-02	5.369e-02	7.043e-02	6.178e-02	5.103e-02	7.269e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.497e-02	8.692e-02	1.285e-01	1.151e-01	1.568e-01	1.237e-01	1.143e-01	1.551e-01	1.206e-01	1.127e-01	1.507e-01	6.757e-03	4.828e-03	8.189e-03	4.279e-02	3.919e-02	4.493e-02	6.159e-02	5.320e-02	6.416e-02	6.506e-02	5.869e-02	7.202e-02	5.277e-02	4.703e-02	5.902e-02
1.290e+04	0.000e+00	0.000e+00	0.000e+00	7.691e-02	7.224e-02	8.383e-02	1.361e-01	1.145e-01	1.530e-01	1.412e-01	1.174e-01	1.554e-01	1.187e-01	1.090e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.517e-02	3.073e-02	4.094e-02	4.864e-02	4.202e-02	6.164e-02	6.034e-02	5.265e-02	7.055e-02	6.356e-02	5.103e-02	7.269e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.497e-02	8.692e-02	1.285e-01	1.151e-01	1.559e-01	1.237e-01	1.125e-01	1.551e-01	1.206e-01	1.127e-01	1.507e-01	6.757e-03	4.828e-03	8.189e-03	4.248e-02	3.895e-02	4.457e-02	6.165e-02	5.318e-02	6.416e-02	6.431e-02	5.947e-02	7.331e-02	5.299e-02	4.690e-02	5.882e-02
1.300e+04	0.000e+00	0.000e+00	0.000e+00	7.691e-02	7.224e-02	8.383e-02	1.361e-01	1.145e-01	1.530e-01	1.412e-01	1.174e-01	1.562e-01	1.187e-01	1.110e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.450e-02	3.085e-02	4.083e-02	4.917e-02	4.202e-02	6.135e-02	6.047e-02	5.265e-02	7.026e-02	6.322e-02	5.116e-02	7.237e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.497e-02	8.692e-02	1.285e-01	1.151e-01	1.559e-01	1.237e-01	1.125e-01	1.551e-01	1.206e-01	1.127e-01	1.507e-01	6.757e-03	4.828e-03	8.189e-03	4.237e-02	3.934e-02	4.479e-02	6.107e-02	5.228e-02	6.442e-02	6.393e-02	5.962e-02	7.331e-02	5.261e-02	4.687e-02	5.898e-02
1.310e+04	0.000e+00	0.000e+00	0.000e+00	7.691e-02	7.224e-02	8.383e-02	1.361e-01	1.145e-01	1.530e-01	1.412e-01	1.174e-01	1.562e-01	1.187e-01	1.110e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.445e-02	3.095e-02	4.093e-02	4.910e-02	4.172e-02	6.054e-02	6.069e-02	5.203e-02	7.026e-02	6.337e-02	5.127e-02	7.190e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.497e-02	8.692e-02	1.285e-01	1.151e-01	1.559e-01	1.237e-01	1.125e-01	1.551e-01	1.206e-01	1.127e-01	1.507e-01	6.757e-03	4.828e-03	8.189e-03	4.288e-02	3.934e-02	4.483e-02	6.118e-02	5.331e-02	6.442e-02	6.349e-02	5.942e-02	7.331e-02	5.254e-02	4.687e-02	5.995e-02
1.320e+04	0.000e+00	0.000e+00	0.000e+00	7.691e-02	7.224e-02	8.383e-02	1.361e-01	1.145e-01	1.530e-01	1.412e-01	1.174e-01	1.562e-01	1.187e-01	1.110e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.441e-02	3.103e-02	3.977e-02	4.854e-02	4.123e-02	5.989e-02	6.069e-02	5.163e-02	7.026e-02	6.416e-02	5.130e-02	6.912e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.497e-02	8.692e-02	1.285e-01	1.151e-01	1.559e-01	1.237e-01	1.125e-01	1.551e-01	1.206e-01	1.127e-01	1.507e-01	6.757e-03	4.828e-03	8.189e-03	4.288e-02	3.989e-02	4.497e-02	6.062e-02	5.273e-02	6.420e-02	6.401e-02	5.947e-02	7.355e-02	5.203e-02	4.665e-02	5.995e-02
1.330e+04	0.000e+00	0.000e+00	0.000e+00	7.691e-02	7.224e-02	8.383e-02	1.361e-01	1.145e-01	1.530e-01	1.412e-01	1.174e-01	1.562e-01	1.187e-01	1.110e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.441e-02	3.119e-02	3.977e-02	4.804e-02	4.123e-02	5.894e-02	6.069e-02	5.163e-02	7.026e-02	6.377e-02	5.103e-02	6.911e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.497e-02	8.692e-02	1.285e-01	1.151e-01	1.559e-01	1.237e-01	1.125e-01	1.551e-01	1.206e-01	1.127e-01	1.507e-01	6.757e-03	4.828e-03	8.189e-03	4.290e-02	3.989e-02	4.497e-02	6.079e-02	5.241e-02	6.365e-02	6.401e-02	5.852e-02	7.355e-02	5.291e-02	4.690e-02	6.020e-02
1.340e+04	0.000e+00	0.000e+00	0.000e+00	7.691e-02	7.224e-02	8.383e-02	1.361e-01	1.214e-01	1.530e-01	1.412e-01	1.174e-01	1.562e-01	1.187e-01	1.110e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.443e-02	3.164e-02	3.977e-02	4.804e-02	4.116e-02	5.894e-02	6.062e-02	5.135e-02	6.922e-02	6.319e-02	5.218e-02	7.016e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.493e-02	8.692e-02	1.285e-01	1.151e-01	1.559e-01	1.237e-01	1.125e-01	1.551e-01	1.206e-01	1.127e-01	1.507e-01	6.757e-03	4.828e-03	8.189e-03	4.253e-02	3.989e-02	4.528e-02	6.091e-02	5.228e-02	6.365e-02	6.431e-02	5.848e-02	7.394e-02	5.288e-02	4.719e-02	6.020e-02
1.350e+04	0.000e+00	0.000e+00	0.000e+00	7.793e-02	7.224e-02	8.383e-02	1.361e-01	1.167e-01	1.530e-01	1.422e-01	1.174e-01	1.562e-01	1.208e-01	1.110e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.427e-02	3.164e-02	3.976e-02	4.779e-02	4.181e-02	5.856e-02	6.062e-02	5.116e-02	6.922e-02	6.266e-02	5.275e-02	7.023e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.493e-02	8.692e-02	1.285e-01	1.163e-01	1.547e-01	1.237e-01	1.125e-01	1.551e-01	1.206e-01	1.127e-01	1.507e-01	6.757e-03	4.828e-03	8.189e-03	4.257e-02	3.908e-02	4.528e-02	6.150e-02	5.228e-02	6.413e-02	6.431e-02	5.725e-02	7.394e-02	5.220e-02	4.719e-02	6.021e-02
1.360e+04	0.000e+00	0.000e+00	0.000e+00	7.793e-02	7.224e-02	8.383e-02	1.361e-01	1.167e-01	1.530e-01	1.422e-01	1.174e-01	1.562e-01	1.208e-01	1.119e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.409e-02	3.137e-02	3.944e-02	4.779e-02	4.237e-02	5.816e-02	6.018e-02	5.232e-02	6.929e-02	6.245e-02	5.275e-02	7.014e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.493e-02	8.692e-02	1.285e-01	1.163e-01	1.556e-01	1.237e-01	1.125e-01	1.551e-01	1.206e-01	1.111e-01	1.507e-01	6.757e-03	4.828e-03	8.189e-03	4.238e-02	3.892e-02	4.528e-02	6.150e-02	5.228e-02	6.413e-02	6.431e-02	5.820e-02	7.394e-02	5.206e-02	4.759e-02	6.032e-02
1.370e+04	0.000e+00	0.000e+00	0.000e+00	7.793e-02	7.224e-02	8.383e-02	1.361e-01	1.167e-01	1.530e-01	1.422e-01	1.174e-01	1.562e-01	1.208e-01	1.119e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.403e-02	3.137e-02	3.911e-02	4.779e-02	4.180e-02	5.942e-02	6.029e-02	5.232e-02	6.974e-02	6.245e-02	5.272e-02	6.759e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.493e-02	8.692e-02	1.285e-01	1.163e-01	1.556e-01	1.237e-01	1.125e-01	1.568e-01	1.207e-01	1.111e-01	1.507e-01	6.757e-03	4.828e-03	8.189e-03	4.236e-02	3.892e-02	4.528e-02	6.115e-02	5.183e-02	6.413e-02	6.437e-02	5.814e-02	7.368e-02	5.304e-02	4.761e-02	6.028e-02
1.380e+04	0.000e+00	0.000e+00	0.000e+00	7.793e-02	7.224e-02	8.383e-02	1.361e-01	1.206e-01	1.530e-01	1.422e-01	1.174e-01	1.562e-01	1.208e-01	1.119e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.445e-02	3.131e-02	3.911e-02	4.762e-02	4.180e-02	5.920e-02	6.108e-02	5.175e-02	6.974e-02	6.079e-02	5.208e-02	6.645e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.418e-02	8.692e-02	1.285e-01	1.163e-01	1.556e-01	1.273e-01	1.125e-01	1.568e-01	1.207e-01	1.111e-01	1.507e-01	6.757e-03	3.431e-03	8.189e-03	4.286e-02	3.892e-02	4.535e-02	6.023e-02	5.077e-02	6.408e-02	6.375e-02	5.814e-02	7.299e-02	5.290e-02	4.790e-02	6.028e-02
1.390e+04	0.000e+00	0.000e+00	0.000e+00	7.793e-02	7.224e-02	8.383e-02	1.361e-01	1.206e-01	1.530e-01	1.422e-01	1.174e-01	1.562e-01	1.208e-01	1.120e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.400e-02	3.131e-02	3.939e-02	4.770e-02	4.180e-02	5.920e-02	5.927e-02	4.990e-02	6.980e-02	6.318e-02	5.266e-02	6.620e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.418e-02	8.692e-02	1.285e-01	1.163e-01	1.556e-01	1.273e-01	1.128e-01	1.568e-01	1.207e-01	1.135e-01	1.507e-01	6.757e-03	3.431e-03	8.189e-03	4.286e-02	3.892e-02	4.535e-02	6.023e-02	5.110e-02	6.408e-02	6.364e-02	5.814e-02	7.299e-02	5.290e-02	4.712e-02	6.028e-02
1.400e+04	0.000e+00	0.000e+00	0.000e+00	7.793e-02	7.224e-02	8.383e-02	1.361e-01	1.206e-01	1.530e-01	1.422e-01	1.174e-01	1.562e-01	1.207e-01	1.120e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.347e-02	3.099e-02	3.997e-02	4.770e-02	4.210e-02	5.920e-02	5.927e-02	5.051e-02	6.980e-02	6.269e-02	5.272e-02	7.048e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.418e-02	8.692e-02	1.285e-01	1.163e-01	1.556e-01	1.339e-01	1.128e-01	1.568e-01	1.207e-01	1.135e-01	1.507e-01	6.757e-03	3.431e-03	8.189e-03	4.260e-02	3.892e-02	4.417e-02	5.983e-02	5.110e-02	6.352e-02	6.368e-02	5.814e-02	7.299e-02	5.232e-02	4.711e-02	6.052e-02
1.410e+04	0.000e+00	0.000e+00	0.000e+00	7.793e-02	7.224e-02	8.383e-02	1.361e-01	1.206e-01	1.530e-01	1.422e-01	1.174e-01	1.562e-01	1.207e-01	1.120e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.347e-02	3.119e-02	3.798e-02	4.788e-02	4.035e-02	5.920e-02	6.059e-02	5.022e-02	7.140e-02	6.231e-02	5.227e-02	7.174e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.418e-02	8.692e-02	1.285e-01	1.163e-01	1.556e-01	1.295e-01	1.128e-01	1.568e-01	1.219e-01	1.135e-01	1.507e-01	6.757e-03	3.431e-03	8.189e-03	4.281e-02	3.892e-02	4.593e-02	5.983e-02	5.110e-02	6.349e-02	6.341e-02	5.814e-02	7.342e-02	5.281e-02	4.711e-02	6.012e-02
1.420e+04	0.000e+00	0.000e+00	0.000e+00	7.793e-02	7.224e-02	8.383e-02	1.361e-01	1.206e-01	1.530e-01	1.422e-01	1.174e-01	1.562e-01	1.207e-01	1.137e-01	1.278e-01	0.000e+00	0.000e+00	3.431e-03	3.347e-02	3.114e-02	3.864e-02	4.762e-02	4.036e-02	5.923e-02	6.059e-02	5.009e-02	7.151e-02	6.286e-02	5.227e-02	7.175e-02	0.000e+00	0.000e+00	0.000e+00	8.128e-02	7.418e-02	8.692e-02	1.285e-01	1.151e-01	1.556e-01	1.295e-01	1.140e-01	1.578e-01	1.219e-01	1.135e-01	1.557e-01	5.882e-03	3.431e-03	8.189e-03	4.317e-02	3.892e-02	4.593e-02	6.037e-02	5.172e-02	6.497e-02	6.361e-02	5.814e-02	7.342e-02	5.283e-02	4.711e-02	6.012e-02
