n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.avg.max
3.850e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.575e-01	1.675e-01	3.100e-01	8.250e-02	3.750e-02	1.450e-01	4.250e-02	2.000e-02	8.750e-02	2.000e-02	7.500e-03	6.250e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.025e-01	1.800e-01	2.275e-01	1.025e-01	8.500e-02	1.125e-01	4.250e-02	2.500e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.000e-02
3.860e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.575e-01	1.675e-01	3.100e-01	8.250e-02	3.750e-02	1.425e-01	4.250e-02	2.000e-02	8.750e-02	2.000e-02	7.500e-03	6.250e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.025e-01	1.800e-01	2.275e-01	1.025e-01	8.500e-02	1.125e-01	4.250e-02	2.500e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.000e-02
3.870e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.575e-01	1.675e-01	3.100e-01	8.250e-02	3.750e-02	1.425e-01	4.250e-02	2.000e-02	9.000e-02	2.000e-02	7.500e-03	6.250e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.025e-01	1.800e-01	2.300e-01	1.000e-01	8.500e-02	1.125e-01	4.250e-02	2.500e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.000e-02
3.880e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.575e-01	1.650e-01	3.100e-01	8.250e-02	3.750e-02	1.400e-01	4.250e-02	2.000e-02	9.000e-02	2.250e-02	7.500e-03	6.250e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.025e-01	1.800e-01	2.300e-01	1.000e-01	8.500e-02	1.125e-01	4.250e-02	2.500e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.890e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.575e-01	1.650e-01	3.150e-01	8.250e-02	3.750e-02	1.425e-01	4.250e-02	2.000e-02	9.000e-02	2.250e-02	7.500e-03	6.250e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.050e-01	1.800e-01	2.300e-01	1.000e-01	8.500e-02	1.125e-01	4.250e-02	2.500e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.900e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.575e-01	1.650e-01	3.150e-01	8.000e-02	3.500e-02	1.425e-01	4.000e-02	2.000e-02	9.000e-02	2.250e-02	7.500e-03	6.500e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.050e-01	1.800e-01	2.300e-01	1.000e-01	8.750e-02	1.125e-01	4.250e-02	2.500e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.910e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.650e-01	3.125e-01	8.000e-02	3.500e-02	1.425e-01	4.000e-02	2.000e-02	9.000e-02	2.000e-02	7.500e-03	6.500e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.050e-01	1.800e-01	2.300e-01	1.000e-01	8.750e-02	1.125e-01	4.250e-02	2.500e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.920e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.650e-01	3.125e-01	8.000e-02	3.500e-02	1.425e-01	4.000e-02	2.000e-02	9.000e-02	2.000e-02	7.500e-03	6.500e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.050e-01	1.775e-01	2.300e-01	1.000e-01	8.750e-02	1.125e-01	4.250e-02	2.500e-02	5.750e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.930e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.650e-01	3.125e-01	8.250e-02	3.500e-02	1.425e-01	4.000e-02	2.000e-02	9.000e-02	2.000e-02	7.500e-03	6.500e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	2.050e-01	1.775e-01	2.300e-01	1.000e-01	8.750e-02	1.125e-01	4.250e-02	2.500e-02	5.500e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.940e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.650e-01	3.125e-01	8.250e-02	3.500e-02	1.450e-01	4.000e-02	2.000e-02	9.000e-02	2.000e-02	7.500e-03	6.500e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.050e-01	1.775e-01	2.325e-01	1.000e-01	8.750e-02	1.125e-01	4.250e-02	2.500e-02	5.500e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.950e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.550e-01	1.650e-01	3.125e-01	8.250e-02	3.500e-02	1.425e-01	4.000e-02	2.000e-02	9.000e-02	2.000e-02	7.500e-03	6.250e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.050e-01	1.775e-01	2.325e-01	1.000e-01	8.750e-02	1.100e-01	4.000e-02	2.500e-02	5.250e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.960e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.525e-01	1.675e-01	3.125e-01	8.250e-02	3.500e-02	1.425e-01	3.750e-02	2.000e-02	9.250e-02	2.000e-02	7.500e-03	6.250e-02	7.500e-03	2.500e-03	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.050e-01	1.775e-01	2.325e-01	1.000e-01	8.750e-02	1.100e-01	4.000e-02	2.250e-02	5.250e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.970e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.525e-01	1.700e-01	3.100e-01	8.250e-02	3.500e-02	1.425e-01	3.750e-02	2.000e-02	9.250e-02	2.000e-02	7.500e-03	6.000e-02	5.000e-03	0.000e+00	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.050e-01	1.775e-01	2.325e-01	1.000e-01	8.750e-02	1.100e-01	4.000e-02	2.250e-02	5.250e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.980e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.525e-01	1.725e-01	3.100e-01	8.250e-02	3.500e-02	1.425e-01	3.750e-02	2.000e-02	9.250e-02	2.000e-02	7.500e-03	6.000e-02	5.000e-03	0.000e+00	2.000e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.050e-01	1.775e-01	2.325e-01	9.750e-02	8.750e-02	1.100e-01	4.000e-02	2.250e-02	5.250e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
3.990e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.525e-01	1.700e-01	3.075e-01	8.250e-02	3.500e-02	1.450e-01	3.750e-02	2.000e-02	9.250e-02	2.000e-02	7.500e-03	6.250e-02	7.500e-03	0.000e+00	1.750e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.050e-01	1.775e-01	2.325e-01	9.750e-02	8.750e-02	1.100e-01	4.000e-02	2.250e-02	5.000e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
4.000e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.525e-01	1.700e-01	3.075e-01	8.250e-02	3.500e-02	1.450e-01	3.750e-02	2.250e-02	9.250e-02	2.000e-02	7.500e-03	6.250e-02	7.500e-03	0.000e+00	1.750e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.050e-01	1.775e-01	2.325e-01	9.750e-02	8.500e-02	1.125e-01	4.000e-02	2.250e-02	5.000e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
4.010e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.525e-01	1.700e-01	3.075e-01	8.250e-02	3.500e-02	1.450e-01	3.750e-02	2.250e-02	9.250e-02	2.000e-02	7.500e-03	6.000e-02	7.500e-03	0.000e+00	1.750e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.050e-01	1.825e-01	2.350e-01	1.000e-01	8.500e-02	1.125e-01	4.000e-02	2.250e-02	5.000e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
4.020e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.525e-01	1.700e-01	3.075e-01	8.250e-02	3.500e-02	1.450e-01	3.750e-02	2.000e-02	9.250e-02	2.000e-02	7.500e-03	6.000e-02	7.500e-03	0.000e+00	1.750e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.050e-01	1.825e-01	2.350e-01	1.000e-01	8.500e-02	1.125e-01	4.000e-02	2.250e-02	5.000e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
4.030e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.525e-01	1.650e-01	3.075e-01	8.250e-02	3.500e-02	1.450e-01	3.750e-02	2.000e-02	9.250e-02	2.000e-02	7.500e-03	6.000e-02	7.500e-03	0.000e+00	1.750e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.050e-01	1.825e-01	2.350e-01	1.000e-01	8.500e-02	1.125e-01	4.000e-02	2.250e-02	5.000e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
4.040e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.525e-01	1.650e-01	3.075e-01	8.500e-02	3.500e-02	1.425e-01	3.750e-02	2.000e-02	9.500e-02	2.000e-02	7.500e-03	6.000e-02	7.500e-03	0.000e+00	1.750e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.050e-01	1.825e-01	2.350e-01	1.000e-01	8.500e-02	1.125e-01	4.000e-02	2.250e-02	5.000e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
4.050e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.525e-01	1.650e-01	3.075e-01	8.500e-02	3.500e-02	1.425e-01	3.750e-02	2.000e-02	9.750e-02	2.000e-02	7.500e-03	6.000e-02	5.000e-03	0.000e+00	1.750e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.050e-01	1.825e-01	2.350e-01	1.025e-01	8.500e-02	1.150e-01	4.000e-02	2.250e-02	5.000e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
4.060e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.525e-01	1.650e-01	3.075e-01	8.500e-02	3.500e-02	1.425e-01	3.750e-02	2.000e-02	9.750e-02	2.000e-02	7.500e-03	6.000e-02	7.500e-03	0.000e+00	1.750e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.050e-01	1.825e-01	2.350e-01	1.025e-01	8.500e-02	1.150e-01	4.000e-02	2.250e-02	5.000e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
4.070e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.500e-01	1.650e-01	3.075e-01	8.500e-02	3.500e-02	1.400e-01	3.750e-02	2.000e-02	9.750e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	0.000e+00	1.750e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.075e-01	1.825e-01	2.350e-01	1.025e-01	8.500e-02	1.150e-01	4.000e-02	2.250e-02	5.000e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
4.080e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.500e-01	1.650e-01	3.075e-01	8.250e-02	3.500e-02	1.400e-01	3.750e-02	2.000e-02	9.750e-02	1.750e-02	7.500e-03	6.000e-02	7.500e-03	0.000e+00	1.750e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.075e-01	1.825e-01	2.350e-01	1.025e-01	8.500e-02	1.150e-01	4.000e-02	2.250e-02	5.250e-02	2.000e-02	1.250e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
4.090e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.500e-01	1.675e-01	3.075e-01	8.250e-02	3.500e-02	1.400e-01	3.750e-02	2.000e-02	1.000e-01	1.750e-02	7.500e-03	6.000e-02	7.500e-03	0.000e+00	1.750e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.075e-01	1.800e-01	2.350e-01	1.025e-01	8.500e-02	1.125e-01	4.000e-02	2.250e-02	5.250e-02	2.000e-02	1.500e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
4.100e+04	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	3.553e-01	3.333e-01	3.750e-01	2.500e-01	1.700e-01	3.075e-01	8.250e-02	3.000e-02	1.400e-01	3.750e-02	2.000e-02	1.000e-01	1.750e-02	7.500e-03	6.000e-02	5.000e-03	0.000e+00	1.750e-02	3.750e-01	3.750e-01	3.750e-01	3.750e-01	3.409e-01	3.750e-01	3.587e-01	3.500e-01	3.750e-01	3.553e-01	3.214e-01	3.750e-01	3.750e-01	3.553e-01	3.750e-01	2.075e-01	1.800e-01	2.350e-01	1.025e-01	8.750e-02	1.125e-01	4.000e-02	2.500e-02	5.250e-02	2.000e-02	1.500e-02	2.750e-02	7.500e-03	2.500e-03	1.250e-02
