n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.body.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.body.epistasis.sd.max
4.130e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.276e-01	9.014e-02	1.431e-01	1.184e-01	9.539e-02	1.289e-01	8.675e-02	6.782e-02	1.207e-01	6.379e-02	4.265e-02	1.064e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.578e-01	1.516e-01	1.706e-01	1.338e-01	1.236e-01	1.390e-01	9.165e-02	7.500e-02	1.083e-01	6.782e-02	5.937e-02	8.292e-02	4.265e-02	2.487e-02	5.540e-02
4.140e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.276e-01	8.860e-02	1.431e-01	1.192e-01	9.539e-02	1.293e-01	8.675e-02	6.782e-02	1.213e-01	6.379e-02	4.265e-02	1.054e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.516e-01	1.706e-01	1.335e-01	1.236e-01	1.390e-01	9.165e-02	7.500e-02	1.083e-01	6.782e-02	5.937e-02	8.292e-02	4.265e-02	2.487e-02	5.540e-02
4.150e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.270e-01	8.292e-02	1.431e-01	1.200e-01	9.539e-02	1.293e-01	8.675e-02	6.782e-02	1.213e-01	6.379e-02	4.265e-02	1.064e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.516e-01	1.706e-01	1.335e-01	1.241e-01	1.388e-01	9.165e-02	7.500e-02	1.083e-01	6.782e-02	5.937e-02	8.292e-02	4.265e-02	2.487e-02	5.540e-02
4.160e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.250e-01	7.822e-02	1.424e-01	1.207e-01	9.539e-02	1.293e-01	8.675e-02	6.782e-02	1.219e-01	6.379e-02	4.265e-02	1.068e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.497e-01	1.706e-01	1.335e-01	1.236e-01	1.390e-01	9.165e-02	7.500e-02	1.083e-01	6.782e-02	5.937e-02	8.408e-02	4.265e-02	2.487e-02	5.540e-02
4.170e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.250e-01	7.822e-02	1.424e-01	1.207e-01	9.284e-02	1.293e-01	8.675e-02	6.782e-02	1.219e-01	6.782e-02	4.265e-02	1.068e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.497e-01	1.706e-01	1.335e-01	1.236e-01	1.390e-01	9.165e-02	7.500e-02	1.083e-01	6.782e-02	5.937e-02	8.408e-02	4.265e-02	2.487e-02	5.540e-02
4.180e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.250e-01	7.822e-02	1.424e-01	1.207e-01	9.284e-02	1.293e-01	8.675e-02	6.782e-02	1.219e-01	6.782e-02	4.265e-02	1.068e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.513e-01	1.706e-01	1.335e-01	1.234e-01	1.390e-01	9.605e-02	7.500e-02	1.083e-01	6.782e-02	5.937e-02	8.408e-02	4.265e-02	2.487e-02	5.540e-02
4.190e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.276e-01	7.822e-02	1.427e-01	1.213e-01	9.284e-02	1.293e-01	8.675e-02	6.782e-02	1.213e-01	6.782e-02	4.265e-02	1.068e-01	3.500e-02	2.487e-02	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.504e-01	1.706e-01	1.335e-01	1.234e-01	1.390e-01	9.605e-02	7.500e-02	1.083e-01	6.782e-02	5.937e-02	8.408e-02	4.265e-02	2.487e-02	5.540e-02
4.200e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.258e-01	7.822e-02	1.427e-01	1.213e-01	9.284e-02	1.293e-01	8.675e-02	6.782e-02	1.213e-01	7.155e-02	4.265e-02	1.068e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.497e-01	1.706e-01	1.318e-01	1.234e-01	1.388e-01	9.605e-02	7.500e-02	1.083e-01	6.782e-02	5.937e-02	8.408e-02	4.265e-02	2.487e-02	5.540e-02
4.210e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.258e-01	7.822e-02	1.427e-01	1.213e-01	9.284e-02	1.293e-01	8.927e-02	6.782e-02	1.213e-01	7.155e-02	4.265e-02	1.068e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.497e-01	1.693e-01	1.318e-01	1.238e-01	1.388e-01	9.605e-02	7.500e-02	1.068e-01	6.782e-02	5.937e-02	8.408e-02	4.265e-02	2.487e-02	5.540e-02
4.220e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.248e-01	7.822e-02	1.414e-01	1.213e-01	9.284e-02	1.293e-01	8.927e-02	6.782e-02	1.213e-01	7.155e-02	4.265e-02	1.068e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.741e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.497e-01	1.693e-01	1.318e-01	1.238e-01	1.388e-01	9.605e-02	7.500e-02	1.068e-01	6.782e-02	5.937e-02	8.408e-02	4.265e-02	2.487e-02	5.540e-02
4.230e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.248e-01	7.649e-02	1.414e-01	1.213e-01	9.284e-02	1.293e-01	8.927e-02	6.782e-02	1.213e-01	7.155e-02	4.265e-02	1.068e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.497e-01	1.685e-01	1.318e-01	1.238e-01	1.388e-01	9.605e-02	7.500e-02	1.068e-01	6.782e-02	5.937e-02	8.408e-02	4.265e-02	2.487e-02	5.540e-02
4.240e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.244e-01	7.980e-02	1.414e-01	1.219e-01	9.284e-02	1.293e-01	8.927e-02	6.782e-02	1.213e-01	7.155e-02	4.265e-02	1.083e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.502e-01	1.685e-01	1.318e-01	1.238e-01	1.388e-01	9.605e-02	7.500e-02	1.068e-01	6.782e-02	5.937e-02	8.408e-02	4.265e-02	2.487e-02	5.540e-02
4.250e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.236e-01	7.980e-02	1.414e-01	1.219e-01	9.284e-02	1.300e-01	8.927e-02	6.782e-02	1.213e-01	7.155e-02	4.265e-02	1.083e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.497e-01	1.685e-01	1.318e-01	1.238e-01	1.388e-01	9.605e-02	7.500e-02	1.083e-01	7.155e-02	5.937e-02	8.408e-02	4.265e-02	2.487e-02	5.540e-02
4.260e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.236e-01	7.980e-02	1.414e-01	1.219e-01	8.927e-02	1.300e-01	8.927e-02	6.782e-02	1.219e-01	7.155e-02	4.265e-02	1.083e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.497e-01	1.685e-01	1.318e-01	1.234e-01	1.388e-01	9.605e-02	7.500e-02	1.068e-01	7.155e-02	5.937e-02	8.408e-02	4.265e-02	2.487e-02	5.540e-02
4.270e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.236e-01	7.980e-02	1.414e-01	1.219e-01	8.927e-02	1.300e-01	8.927e-02	6.782e-02	1.219e-01	7.155e-02	4.265e-02	1.083e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.601e-01	1.487e-01	1.685e-01	1.318e-01	1.230e-01	1.388e-01	9.605e-02	7.500e-02	1.083e-01	7.155e-02	5.937e-02	8.584e-02	4.265e-02	2.487e-02	5.540e-02
4.280e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.236e-01	7.980e-02	1.414e-01	1.219e-01	8.927e-02	1.300e-01	8.927e-02	6.782e-02	1.219e-01	7.155e-02	4.265e-02	1.083e-01	4.265e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.487e-01	1.660e-01	1.318e-01	1.234e-01	1.388e-01	9.605e-02	7.500e-02	1.083e-01	7.155e-02	5.937e-02	8.584e-02	4.265e-02	2.487e-02	5.540e-02
4.290e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.236e-01	7.980e-02	1.445e-01	1.219e-01	8.927e-02	1.306e-01	8.927e-02	6.782e-02	1.219e-01	7.155e-02	4.265e-02	1.097e-01	4.265e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.487e-01	1.667e-01	1.318e-01	1.234e-01	1.388e-01	9.605e-02	7.500e-02	1.083e-01	7.155e-02	5.937e-02	8.584e-02	4.265e-02	2.487e-02	5.540e-02
4.300e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.236e-01	7.980e-02	1.445e-01	1.219e-01	8.529e-02	1.306e-01	8.860e-02	6.782e-02	1.219e-01	6.782e-02	4.265e-02	1.097e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.599e-01	1.487e-01	1.691e-01	1.318e-01	1.234e-01	1.388e-01	9.605e-02	7.822e-02	1.083e-01	7.155e-02	5.937e-02	8.584e-02	4.265e-02	2.487e-02	5.540e-02
4.310e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.236e-01	7.980e-02	1.445e-01	1.219e-01	8.529e-02	1.306e-01	8.584e-02	6.782e-02	1.219e-01	6.782e-02	4.265e-02	1.097e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.605e-01	1.487e-01	1.691e-01	1.318e-01	1.234e-01	1.388e-01	9.605e-02	7.822e-02	1.083e-01	7.155e-02	5.937e-02	8.584e-02	4.265e-02	2.487e-02	5.540e-02
4.320e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.236e-01	7.980e-02	1.417e-01	1.219e-01	8.675e-02	1.306e-01	8.584e-02	6.782e-02	1.219e-01	6.782e-02	4.265e-02	1.097e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.615e-01	1.492e-01	1.691e-01	1.318e-01	1.234e-01	1.388e-01	9.605e-02	7.822e-02	1.083e-01	7.155e-02	5.937e-02	8.584e-02	4.265e-02	2.487e-02	5.540e-02
4.330e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.244e-01	7.980e-02	1.414e-01	1.177e-01	8.675e-02	1.284e-01	8.584e-02	6.782e-02	1.219e-01	6.782e-02	4.265e-02	1.097e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.615e-01	1.492e-01	1.691e-01	1.318e-01	1.234e-01	1.388e-01	9.605e-02	7.822e-02	1.083e-01	7.155e-02	5.937e-02	8.584e-02	3.500e-02	2.487e-02	5.540e-02
4.340e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.244e-01	7.762e-02	1.414e-01	1.177e-01	8.408e-02	1.289e-01	8.584e-02	6.782e-02	1.219e-01	6.782e-02	4.265e-02	1.097e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.615e-01	1.492e-01	1.691e-01	1.318e-01	1.234e-01	1.388e-01	9.605e-02	7.822e-02	1.083e-01	7.155e-02	5.937e-02	8.584e-02	3.500e-02	2.487e-02	5.540e-02
4.350e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.236e-01	7.762e-02	1.414e-01	1.177e-01	8.408e-02	1.289e-01	8.729e-02	6.782e-02	1.225e-01	6.782e-02	4.265e-02	1.097e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.605e-01	1.496e-01	1.691e-01	1.318e-01	1.234e-01	1.388e-01	9.605e-02	7.822e-02	1.083e-01	7.155e-02	5.937e-02	8.584e-02	3.500e-02	2.487e-02	5.540e-02
4.360e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.236e-01	7.762e-02	1.414e-01	1.184e-01	8.408e-02	1.289e-01	8.729e-02	6.782e-02	1.225e-01	6.782e-02	4.265e-02	1.097e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.605e-01	1.496e-01	1.691e-01	1.318e-01	1.234e-01	1.388e-01	9.605e-02	7.500e-02	1.083e-01	7.155e-02	5.937e-02	8.584e-02	3.500e-02	2.487e-02	5.540e-02
4.370e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.244e-01	7.762e-02	1.414e-01	1.225e-01	8.408e-02	1.289e-01	8.927e-02	6.782e-02	1.225e-01	6.782e-02	4.265e-02	1.097e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.496e-01	1.691e-01	1.318e-01	1.234e-01	1.390e-01	9.605e-02	7.500e-02	1.101e-01	7.155e-02	5.937e-02	8.292e-02	3.500e-02	2.487e-02	5.540e-02
4.380e+04	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.708e-01	2.795e-01	2.728e-01	2.619e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	2.728e-01	2.635e-01	2.795e-01	1.250e-01	7.762e-02	1.414e-01	1.225e-01	8.408e-02	1.289e-01	8.927e-02	6.782e-02	1.225e-01	6.782e-02	4.265e-02	1.097e-01	3.500e-02	0.000e+00	6.379e-02	2.795e-01	2.795e-01	2.795e-01	2.795e-01	2.670e-01	2.795e-01	2.750e-01	2.728e-01	2.795e-01	2.728e-01	2.575e-01	2.795e-01	2.795e-01	2.728e-01	2.795e-01	1.596e-01	1.496e-01	1.691e-01	1.318e-01	1.234e-01	1.390e-01	9.605e-02	7.500e-02	1.101e-01	7.155e-02	5.449e-02	8.292e-02	3.500e-02	2.487e-02	5.540e-02
