n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.avg.max
2.100e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.486e-01	5.747e-01	3.605e-01	3.448e-01	3.695e-01	2.552e-01	2.414e-01	2.621e-01	1.954e-01	1.762e-01	2.320e-01	7.941e-01	7.934e-01	7.948e-01	5.355e-01	5.321e-01	5.417e-01	3.417e-01	3.372e-01	3.459e-01	1.962e-01	1.914e-01	2.048e-01	9.069e-02	8.241e-02	9.276e-02	7.931e-01	7.931e-01	7.931e-01	5.594e-01	5.517e-01	5.670e-01	3.621e-01	3.483e-01	3.707e-01	2.529e-01	2.467e-01	2.727e-01	1.724e-01	1.379e-01	2.138e-01	7.941e-01	7.934e-01	7.948e-01	5.348e-01	5.303e-01	5.372e-01	3.372e-01	3.324e-01	3.407e-01	1.952e-01	1.900e-01	1.986e-01	8.379e-02	8.000e-02	8.724e-02
2.200e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.486e-01	5.747e-01	3.634e-01	3.448e-01	3.707e-01	2.586e-01	2.414e-01	2.644e-01	1.992e-01	1.767e-01	2.379e-01	7.941e-01	7.934e-01	7.948e-01	5.355e-01	5.324e-01	5.428e-01	3.428e-01	3.386e-01	3.469e-01	1.969e-01	1.924e-01	2.059e-01	9.103e-02	8.207e-02	9.345e-02	7.931e-01	7.931e-01	7.931e-01	5.594e-01	5.556e-01	5.690e-01	3.621e-01	3.483e-01	3.747e-01	2.529e-01	2.445e-01	2.727e-01	1.724e-01	1.379e-01	2.146e-01	7.941e-01	7.934e-01	7.948e-01	5.348e-01	5.314e-01	5.369e-01	3.376e-01	3.328e-01	3.410e-01	1.959e-01	1.900e-01	1.997e-01	8.448e-02	7.862e-02	8.862e-02
2.300e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.486e-01	5.747e-01	3.636e-01	3.448e-01	3.707e-01	2.586e-01	2.414e-01	2.672e-01	1.992e-01	1.801e-01	2.379e-01	7.941e-01	7.934e-01	7.952e-01	5.341e-01	5.321e-01	5.403e-01	3.428e-01	3.369e-01	3.490e-01	1.969e-01	1.914e-01	2.076e-01	9.138e-02	8.276e-02	9.448e-02	7.931e-01	7.931e-01	7.931e-01	5.611e-01	5.556e-01	5.690e-01	3.634e-01	3.483e-01	3.767e-01	2.557e-01	2.445e-01	2.727e-01	1.724e-01	1.494e-01	2.172e-01	7.941e-01	7.934e-01	7.948e-01	5.341e-01	5.317e-01	5.379e-01	3.369e-01	3.331e-01	3.407e-01	1.959e-01	1.897e-01	1.997e-01	8.483e-02	7.862e-02	8.862e-02
2.400e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.517e-01	5.709e-01	3.649e-01	3.483e-01	3.719e-01	2.586e-01	2.443e-01	2.655e-01	2.020e-01	1.762e-01	2.414e-01	7.941e-01	7.934e-01	7.948e-01	5.362e-01	5.324e-01	5.421e-01	3.441e-01	3.379e-01	3.483e-01	1.966e-01	1.921e-01	2.062e-01	9.103e-02	8.379e-02	9.448e-02	7.931e-01	7.931e-01	7.931e-01	5.611e-01	5.556e-01	5.690e-01	3.636e-01	3.480e-01	3.744e-01	2.557e-01	2.471e-01	2.783e-01	1.877e-01	1.552e-01	2.172e-01	7.941e-01	7.938e-01	7.948e-01	5.345e-01	5.324e-01	5.379e-01	3.372e-01	3.324e-01	3.417e-01	1.948e-01	1.879e-01	1.993e-01	8.448e-02	7.897e-02	8.862e-02
2.500e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.517e-01	5.724e-01	3.636e-01	3.483e-01	3.719e-01	2.615e-01	2.443e-01	2.672e-01	2.138e-01	1.773e-01	2.379e-01	7.941e-01	7.938e-01	7.948e-01	5.355e-01	5.321e-01	5.428e-01	3.448e-01	3.376e-01	3.479e-01	1.979e-01	1.914e-01	2.059e-01	9.172e-02	8.379e-02	9.586e-02	7.931e-01	7.931e-01	7.931e-01	5.611e-01	5.517e-01	5.690e-01	3.636e-01	3.480e-01	3.744e-01	2.586e-01	2.467e-01	2.787e-01	1.897e-01	1.552e-01	2.276e-01	7.938e-01	7.938e-01	7.948e-01	5.341e-01	5.317e-01	5.379e-01	3.372e-01	3.321e-01	3.424e-01	1.941e-01	1.876e-01	2.003e-01	8.448e-02	7.897e-02	8.828e-02
2.600e+03	7.931e-01	7.931e-01	7.931e-01	5.632e-01	5.517e-01	5.709e-01	3.649e-01	3.483e-01	3.736e-01	2.586e-01	2.443e-01	2.701e-01	2.138e-01	1.897e-01	2.443e-01	7.941e-01	7.938e-01	7.948e-01	5.359e-01	5.324e-01	5.414e-01	3.455e-01	3.379e-01	3.493e-01	1.993e-01	1.924e-01	2.072e-01	9.310e-02	8.448e-02	9.724e-02	7.931e-01	7.931e-01	7.931e-01	5.643e-01	5.517e-01	5.690e-01	3.636e-01	3.534e-01	3.736e-01	2.615e-01	2.471e-01	2.787e-01	1.966e-01	1.552e-01	2.310e-01	7.938e-01	7.934e-01	7.948e-01	5.334e-01	5.321e-01	5.379e-01	3.355e-01	3.317e-01	3.414e-01	1.941e-01	1.900e-01	2.017e-01	8.483e-02	7.931e-02	8.793e-02
2.700e+03	7.931e-01	7.931e-01	7.931e-01	5.632e-01	5.517e-01	5.709e-01	3.660e-01	3.511e-01	3.736e-01	2.537e-01	2.445e-01	2.660e-01	2.155e-01	1.828e-01	2.443e-01	7.941e-01	7.938e-01	7.952e-01	5.362e-01	5.328e-01	5.428e-01	3.455e-01	3.379e-01	3.490e-01	1.983e-01	1.910e-01	2.083e-01	9.345e-02	8.586e-02	9.552e-02	7.931e-01	7.931e-01	7.931e-01	5.655e-01	5.552e-01	5.690e-01	3.634e-01	3.534e-01	3.736e-01	2.615e-01	2.471e-01	2.865e-01	1.966e-01	1.609e-01	2.310e-01	7.938e-01	7.934e-01	7.945e-01	5.341e-01	5.310e-01	5.379e-01	3.352e-01	3.307e-01	3.414e-01	1.945e-01	1.876e-01	2.017e-01	8.448e-02	8.034e-02	8.828e-02
2.800e+03	7.931e-01	7.931e-01	7.931e-01	5.632e-01	5.546e-01	5.724e-01	3.668e-01	3.480e-01	3.744e-01	2.537e-01	2.471e-01	2.672e-01	2.266e-01	1.881e-01	2.443e-01	7.941e-01	7.938e-01	7.952e-01	5.372e-01	5.324e-01	5.434e-01	3.452e-01	3.390e-01	3.497e-01	1.990e-01	1.921e-01	2.086e-01	9.172e-02	8.621e-02	9.621e-02	7.931e-01	7.931e-01	7.931e-01	5.655e-01	5.556e-01	5.690e-01	3.649e-01	3.563e-01	3.736e-01	2.615e-01	2.471e-01	2.865e-01	1.966e-01	1.609e-01	2.310e-01	7.938e-01	7.934e-01	7.945e-01	5.334e-01	5.310e-01	5.383e-01	3.369e-01	3.303e-01	3.421e-01	1.934e-01	1.876e-01	2.000e-01	8.276e-02	7.862e-02	8.828e-02
2.900e+03	7.931e-01	7.931e-01	7.931e-01	5.632e-01	5.517e-01	5.724e-01	3.660e-01	3.511e-01	3.744e-01	2.537e-01	2.471e-01	2.685e-01	2.241e-01	1.912e-01	2.476e-01	7.941e-01	7.938e-01	7.952e-01	5.362e-01	5.324e-01	5.434e-01	3.445e-01	3.379e-01	3.514e-01	1.997e-01	1.924e-01	2.086e-01	9.172e-02	8.759e-02	9.621e-02	7.931e-01	7.931e-01	7.931e-01	5.655e-01	5.549e-01	5.690e-01	3.655e-01	3.563e-01	3.728e-01	2.615e-01	2.471e-01	2.851e-01	2.038e-01	1.681e-01	2.310e-01	7.938e-01	7.934e-01	7.945e-01	5.341e-01	5.321e-01	5.379e-01	3.355e-01	3.300e-01	3.414e-01	1.948e-01	1.893e-01	2.007e-01	8.310e-02	8.034e-02	8.862e-02
3.000e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.517e-01	5.724e-01	3.668e-01	3.511e-01	3.764e-01	2.537e-01	2.471e-01	2.701e-01	2.241e-01	1.916e-01	2.476e-01	7.941e-01	7.938e-01	7.948e-01	5.372e-01	5.317e-01	5.434e-01	3.462e-01	3.372e-01	3.510e-01	1.986e-01	1.945e-01	2.107e-01	9.138e-02	8.759e-02	9.724e-02	7.931e-01	7.931e-01	7.931e-01	5.647e-01	5.549e-01	5.690e-01	3.655e-01	3.563e-01	3.736e-01	2.586e-01	2.471e-01	2.874e-01	2.069e-01	1.681e-01	2.310e-01	7.938e-01	7.934e-01	7.945e-01	5.345e-01	5.321e-01	5.372e-01	3.359e-01	3.300e-01	3.407e-01	1.962e-01	1.883e-01	2.010e-01	8.345e-02	7.931e-02	8.862e-02
3.100e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.517e-01	5.718e-01	3.668e-01	3.511e-01	3.768e-01	2.537e-01	2.471e-01	2.701e-01	2.266e-01	1.916e-01	2.529e-01	7.941e-01	7.938e-01	7.948e-01	5.372e-01	5.317e-01	5.431e-01	3.459e-01	3.383e-01	3.517e-01	2.021e-01	1.948e-01	2.121e-01	9.345e-02	8.690e-02	9.759e-02	7.931e-01	7.931e-01	7.931e-01	5.647e-01	5.549e-01	5.724e-01	3.660e-01	3.534e-01	3.736e-01	2.615e-01	2.471e-01	2.891e-01	2.069e-01	1.595e-01	2.361e-01	7.941e-01	7.938e-01	7.945e-01	5.348e-01	5.317e-01	5.379e-01	3.366e-01	3.300e-01	3.407e-01	1.959e-01	1.886e-01	2.021e-01	8.310e-02	8.034e-02	8.828e-02
3.200e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.517e-01	5.718e-01	3.668e-01	3.511e-01	3.768e-01	2.537e-01	2.471e-01	2.730e-01	2.266e-01	1.916e-01	2.500e-01	7.941e-01	7.938e-01	7.948e-01	5.376e-01	5.310e-01	5.414e-01	3.459e-01	3.397e-01	3.503e-01	2.017e-01	1.945e-01	2.121e-01	9.207e-02	8.690e-02	9.724e-02	7.931e-01	7.931e-01	7.931e-01	5.643e-01	5.549e-01	5.709e-01	3.668e-01	3.534e-01	3.736e-01	2.615e-01	2.471e-01	2.891e-01	2.069e-01	1.595e-01	2.361e-01	7.941e-01	7.938e-01	7.945e-01	5.341e-01	5.310e-01	5.383e-01	3.362e-01	3.300e-01	3.397e-01	1.962e-01	1.883e-01	2.010e-01	8.345e-02	8.103e-02	8.828e-02
3.300e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.517e-01	5.718e-01	3.668e-01	3.511e-01	3.793e-01	2.537e-01	2.471e-01	2.790e-01	2.266e-01	1.916e-01	2.500e-01	7.941e-01	7.938e-01	7.948e-01	5.379e-01	5.314e-01	5.424e-01	3.466e-01	3.400e-01	3.507e-01	2.028e-01	1.948e-01	2.110e-01	9.310e-02	8.793e-02	9.655e-02	7.931e-01	7.931e-01	7.931e-01	5.611e-01	5.549e-01	5.709e-01	3.668e-01	3.563e-01	3.736e-01	2.672e-01	2.471e-01	2.891e-01	2.038e-01	1.595e-01	2.361e-01	7.941e-01	7.938e-01	7.945e-01	5.345e-01	5.303e-01	5.390e-01	3.376e-01	3.300e-01	3.403e-01	1.966e-01	1.883e-01	2.010e-01	8.345e-02	8.069e-02	8.724e-02
3.400e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.517e-01	5.718e-01	3.668e-01	3.511e-01	3.793e-01	2.537e-01	2.443e-01	2.713e-01	2.266e-01	1.916e-01	2.520e-01	7.941e-01	7.938e-01	7.948e-01	5.379e-01	5.314e-01	5.438e-01	3.466e-01	3.390e-01	3.497e-01	2.028e-01	1.945e-01	2.121e-01	9.345e-02	8.793e-02	9.966e-02	7.931e-01	7.931e-01	7.931e-01	5.632e-01	5.556e-01	5.724e-01	3.668e-01	3.586e-01	3.750e-01	2.672e-01	2.471e-01	2.891e-01	2.069e-01	1.724e-01	2.361e-01	7.941e-01	7.938e-01	7.945e-01	5.352e-01	5.307e-01	5.386e-01	3.369e-01	3.314e-01	3.417e-01	1.962e-01	1.890e-01	2.010e-01	8.241e-02	8.034e-02	8.828e-02
3.500e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.546e-01	5.718e-01	3.695e-01	3.517e-01	3.793e-01	2.537e-01	2.471e-01	2.713e-01	2.281e-01	1.916e-01	2.529e-01	7.941e-01	7.938e-01	7.948e-01	5.386e-01	5.314e-01	5.445e-01	3.472e-01	3.386e-01	3.510e-01	2.041e-01	1.941e-01	2.124e-01	9.310e-02	8.759e-02	1.010e-01	7.931e-01	7.931e-01	7.931e-01	5.611e-01	5.556e-01	5.724e-01	3.668e-01	3.592e-01	3.750e-01	2.672e-01	2.443e-01	2.918e-01	2.069e-01	1.724e-01	2.414e-01	7.938e-01	7.938e-01	7.945e-01	5.348e-01	5.314e-01	5.397e-01	3.355e-01	3.297e-01	3.417e-01	1.962e-01	1.883e-01	2.007e-01	8.276e-02	8.034e-02	8.966e-02
3.600e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.517e-01	5.747e-01	3.699e-01	3.517e-01	3.846e-01	2.537e-01	2.471e-01	2.713e-01	2.266e-01	1.897e-01	2.529e-01	7.941e-01	7.938e-01	7.948e-01	5.372e-01	5.307e-01	5.428e-01	3.462e-01	3.407e-01	3.524e-01	2.045e-01	1.948e-01	2.131e-01	9.276e-02	8.793e-02	1.010e-01	7.931e-01	7.931e-01	7.931e-01	5.611e-01	5.549e-01	5.724e-01	3.687e-01	3.605e-01	3.764e-01	2.672e-01	2.460e-01	2.918e-01	2.098e-01	1.724e-01	2.529e-01	7.938e-01	7.938e-01	7.941e-01	5.348e-01	5.310e-01	5.393e-01	3.352e-01	3.300e-01	3.417e-01	1.966e-01	1.903e-01	2.028e-01	8.276e-02	8.034e-02	8.862e-02
3.700e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.517e-01	5.747e-01	3.707e-01	3.517e-01	3.851e-01	2.537e-01	2.471e-01	2.713e-01	2.281e-01	1.897e-01	2.500e-01	7.941e-01	7.938e-01	7.948e-01	5.376e-01	5.314e-01	5.434e-01	3.479e-01	3.403e-01	3.514e-01	2.052e-01	1.972e-01	2.152e-01	9.379e-02	8.862e-02	1.014e-01	7.931e-01	7.931e-01	7.931e-01	5.611e-01	5.549e-01	5.724e-01	3.699e-01	3.586e-01	3.768e-01	2.672e-01	2.460e-01	2.918e-01	2.103e-01	1.724e-01	2.557e-01	7.941e-01	7.938e-01	7.941e-01	5.352e-01	5.307e-01	5.386e-01	3.362e-01	3.310e-01	3.414e-01	1.972e-01	1.893e-01	2.021e-01	8.241e-02	8.034e-02	8.966e-02
3.800e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.517e-01	5.747e-01	3.707e-01	3.517e-01	3.862e-01	2.537e-01	2.460e-01	2.713e-01	2.291e-01	1.897e-01	2.520e-01	7.941e-01	7.938e-01	7.948e-01	5.379e-01	5.324e-01	5.434e-01	3.476e-01	3.410e-01	3.531e-01	2.052e-01	1.959e-01	2.162e-01	9.345e-02	8.966e-02	1.028e-01	7.931e-01	7.931e-01	7.931e-01	5.611e-01	5.549e-01	5.724e-01	3.699e-01	3.586e-01	3.772e-01	2.685e-01	2.500e-01	2.974e-01	2.138e-01	1.724e-01	2.557e-01	7.941e-01	7.938e-01	7.941e-01	5.341e-01	5.300e-01	5.390e-01	3.359e-01	3.307e-01	3.424e-01	1.952e-01	1.893e-01	2.028e-01	8.276e-02	7.966e-02	8.931e-02
3.900e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.517e-01	5.747e-01	3.707e-01	3.517e-01	3.862e-01	2.546e-01	2.500e-01	2.730e-01	2.288e-01	1.881e-01	2.520e-01	7.945e-01	7.938e-01	7.948e-01	5.386e-01	5.324e-01	5.431e-01	3.472e-01	3.417e-01	3.524e-01	2.059e-01	1.979e-01	2.166e-01	9.379e-02	9.034e-02	1.021e-01	7.931e-01	7.931e-01	7.931e-01	5.611e-01	5.549e-01	5.724e-01	3.699e-01	3.586e-01	3.772e-01	2.672e-01	2.500e-01	2.974e-01	2.138e-01	1.862e-01	2.557e-01	7.941e-01	7.938e-01	7.941e-01	5.341e-01	5.300e-01	5.390e-01	3.355e-01	3.310e-01	3.421e-01	1.959e-01	1.900e-01	2.034e-01	8.276e-02	8.000e-02	8.931e-02
4.000e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.517e-01	5.747e-01	3.707e-01	3.528e-01	3.862e-01	2.562e-01	2.500e-01	2.730e-01	2.315e-01	1.916e-01	2.520e-01	7.945e-01	7.938e-01	7.948e-01	5.393e-01	5.321e-01	5.428e-01	3.479e-01	3.414e-01	3.528e-01	2.059e-01	1.979e-01	2.155e-01	9.379e-02	9.103e-02	1.031e-01	7.931e-01	7.931e-01	7.931e-01	5.611e-01	5.549e-01	5.724e-01	3.699e-01	3.581e-01	3.772e-01	2.615e-01	2.500e-01	2.982e-01	2.138e-01	1.862e-01	2.557e-01	7.941e-01	7.934e-01	7.941e-01	5.338e-01	5.300e-01	5.379e-01	3.352e-01	3.310e-01	3.428e-01	1.955e-01	1.893e-01	2.021e-01	8.379e-02	8.000e-02	8.828e-02
4.100e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.517e-01	5.747e-01	3.719e-01	3.605e-01	3.862e-01	2.557e-01	2.500e-01	2.734e-01	2.291e-01	1.954e-01	2.546e-01	7.941e-01	7.938e-01	7.948e-01	5.393e-01	5.314e-01	5.421e-01	3.486e-01	3.407e-01	3.521e-01	2.048e-01	1.990e-01	2.166e-01	9.517e-02	9.069e-02	1.017e-01	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.549e-01	5.724e-01	3.699e-01	3.586e-01	3.772e-01	2.633e-01	2.500e-01	2.982e-01	2.172e-01	1.828e-01	2.575e-01	7.941e-01	7.938e-01	7.945e-01	5.345e-01	5.300e-01	5.390e-01	3.355e-01	3.314e-01	3.452e-01	1.952e-01	1.900e-01	2.024e-01	8.345e-02	8.069e-02	8.897e-02
4.200e+03	7.931e-01	7.931e-01	7.931e-01	5.632e-01	5.546e-01	5.747e-01	3.719e-01	3.605e-01	3.862e-01	2.557e-01	2.471e-01	2.734e-01	2.299e-01	2.095e-01	2.537e-01	7.941e-01	7.938e-01	7.952e-01	5.390e-01	5.321e-01	5.424e-01	3.486e-01	3.414e-01	3.531e-01	2.034e-01	1.990e-01	2.190e-01	9.483e-02	9.069e-02	1.041e-01	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.549e-01	5.724e-01	3.699e-01	3.586e-01	3.772e-01	2.633e-01	2.500e-01	3.043e-01	2.288e-01	1.828e-01	2.575e-01	7.941e-01	7.938e-01	7.945e-01	5.334e-01	5.303e-01	5.383e-01	3.359e-01	3.303e-01	3.448e-01	1.952e-01	1.893e-01	2.024e-01	8.414e-02	8.103e-02	8.828e-02
4.300e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.546e-01	5.747e-01	3.736e-01	3.605e-01	3.862e-01	2.615e-01	2.471e-01	2.734e-01	2.334e-01	2.040e-01	2.685e-01	7.941e-01	7.938e-01	7.952e-01	5.390e-01	5.324e-01	5.421e-01	3.483e-01	3.400e-01	3.541e-01	2.041e-01	1.983e-01	2.197e-01	9.552e-02	9.000e-02	1.045e-01	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.556e-01	5.747e-01	3.714e-01	3.586e-01	3.793e-01	2.633e-01	2.500e-01	3.043e-01	2.288e-01	1.868e-01	2.575e-01	7.941e-01	7.938e-01	7.945e-01	5.334e-01	5.300e-01	5.376e-01	3.352e-01	3.324e-01	3.438e-01	1.969e-01	1.876e-01	2.028e-01	8.379e-02	8.103e-02	8.828e-02
4.400e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.546e-01	5.747e-01	3.736e-01	3.605e-01	3.885e-01	2.615e-01	2.500e-01	2.734e-01	2.334e-01	2.040e-01	2.685e-01	7.941e-01	7.934e-01	7.952e-01	5.386e-01	5.334e-01	5.428e-01	3.483e-01	3.403e-01	3.545e-01	2.045e-01	1.976e-01	2.214e-01	9.724e-02	9.138e-02	1.059e-01	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.556e-01	5.747e-01	3.714e-01	3.586e-01	3.793e-01	2.633e-01	2.500e-01	3.063e-01	2.288e-01	1.912e-01	2.575e-01	7.941e-01	7.938e-01	7.945e-01	5.341e-01	5.307e-01	5.366e-01	3.355e-01	3.321e-01	3.428e-01	1.962e-01	1.883e-01	2.017e-01	8.448e-02	8.276e-02	8.862e-02
4.500e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.546e-01	5.747e-01	3.764e-01	3.605e-01	3.885e-01	2.615e-01	2.483e-01	2.734e-01	2.340e-01	2.069e-01	2.586e-01	7.941e-01	7.934e-01	7.948e-01	5.383e-01	5.324e-01	5.428e-01	3.490e-01	3.410e-01	3.552e-01	2.034e-01	1.972e-01	2.224e-01	9.621e-02	9.103e-02	1.069e-01	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.556e-01	5.747e-01	3.744e-01	3.574e-01	3.793e-01	2.633e-01	2.500e-01	3.063e-01	2.288e-01	1.912e-01	2.575e-01	7.941e-01	7.934e-01	7.945e-01	5.341e-01	5.303e-01	5.362e-01	3.359e-01	3.317e-01	3.448e-01	1.955e-01	1.879e-01	2.024e-01	8.414e-02	8.207e-02	8.862e-02
4.600e+03	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.546e-01	5.747e-01	3.764e-01	3.605e-01	3.879e-01	2.615e-01	2.483e-01	2.736e-01	2.391e-01	2.069e-01	2.586e-01	7.941e-01	7.934e-01	7.948e-01	5.376e-01	5.331e-01	5.428e-01	3.497e-01	3.410e-01	3.555e-01	2.048e-01	1.986e-01	2.217e-01	9.621e-02	9.138e-02	1.079e-01	7.931e-01	7.931e-01	7.931e-01	5.621e-01	5.556e-01	5.747e-01	3.744e-01	3.586e-01	3.820e-01	2.626e-01	2.500e-01	3.063e-01	2.288e-01	1.944e-01	2.575e-01	7.938e-01	7.934e-01	7.945e-01	5.338e-01	5.300e-01	5.369e-01	3.359e-01	3.317e-01	3.434e-01	1.952e-01	1.883e-01	2.014e-01	8.448e-02	8.172e-02	8.793e-02
