n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.brain.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.brain.epistasis.sd.max
1.640e+04	0.000e+00	0.000e+00	0.000e+00	8.249e-02	7.980e-02	1.052e-01	1.222e-01	1.121e-01	1.547e-01	1.509e-01	1.234e-01	1.604e-01	1.301e-01	1.214e-01	1.611e-01	4.828e-03	3.431e-03	6.757e-03	3.672e-02	3.201e-02	4.209e-02	6.274e-02	5.192e-02	6.762e-02	6.482e-02	5.397e-02	7.104e-02	6.065e-02	5.154e-02	6.656e-02	0.000e+00	0.000e+00	1.493e-02	8.090e-02	7.563e-02	8.822e-02	1.489e-01	1.201e-01	1.619e-01	1.515e-01	1.219e-01	1.596e-01	1.544e-01	1.229e-01	1.664e-01	5.882e-03	3.431e-03	6.757e-03	4.013e-02	3.749e-02	4.401e-02	6.062e-02	5.643e-02	6.580e-02	6.189e-02	5.598e-02	6.524e-02	4.789e-02	4.483e-02	5.121e-02
1.650e+04	0.000e+00	0.000e+00	0.000e+00	8.249e-02	7.980e-02	1.052e-01	1.265e-01	1.121e-01	1.547e-01	1.509e-01	1.234e-01	1.604e-01	1.301e-01	1.214e-01	1.611e-01	4.828e-03	3.431e-03	6.757e-03	3.672e-02	3.201e-02	4.209e-02	6.285e-02	5.181e-02	6.762e-02	6.482e-02	5.350e-02	7.104e-02	6.065e-02	5.185e-02	6.649e-02	0.000e+00	0.000e+00	1.493e-02	8.090e-02	7.563e-02	8.822e-02	1.489e-01	1.201e-01	1.619e-01	1.515e-01	1.219e-01	1.601e-01	1.544e-01	1.226e-01	1.664e-01	5.882e-03	3.431e-03	6.757e-03	4.013e-02	3.751e-02	4.411e-02	6.084e-02	5.736e-02	6.599e-02	6.193e-02	5.598e-02	6.523e-02	4.789e-02	4.483e-02	5.172e-02
1.660e+04	0.000e+00	0.000e+00	0.000e+00	8.249e-02	7.980e-02	1.052e-01	1.265e-01	1.121e-01	1.547e-01	1.509e-01	1.234e-01	1.604e-01	1.301e-01	1.200e-01	1.611e-01	4.828e-03	3.431e-03	6.757e-03	3.672e-02	3.246e-02	4.209e-02	6.296e-02	5.223e-02	6.711e-02	6.482e-02	5.370e-02	7.104e-02	6.065e-02	5.254e-02	6.835e-02	0.000e+00	0.000e+00	1.493e-02	8.090e-02	7.563e-02	8.822e-02	1.489e-01	1.201e-01	1.619e-01	1.515e-01	1.219e-01	1.601e-01	1.555e-01	1.226e-01	1.664e-01	5.882e-03	3.431e-03	6.757e-03	4.003e-02	3.751e-02	4.401e-02	6.065e-02	5.736e-02	6.577e-02	6.193e-02	5.593e-02	6.528e-02	4.789e-02	4.483e-02	5.172e-02
1.670e+04	0.000e+00	0.000e+00	0.000e+00	8.249e-02	7.980e-02	1.052e-01	1.265e-01	1.121e-01	1.547e-01	1.509e-01	1.234e-01	1.604e-01	1.307e-01	1.200e-01	1.611e-01	4.828e-03	3.431e-03	6.757e-03	3.626e-02	3.246e-02	4.209e-02	6.285e-02	5.238e-02	6.726e-02	6.508e-02	5.375e-02	7.104e-02	6.065e-02	5.283e-02	6.798e-02	0.000e+00	0.000e+00	1.493e-02	8.090e-02	7.563e-02	8.822e-02	1.489e-01	1.198e-01	1.619e-01	1.515e-01	1.219e-01	1.601e-01	1.555e-01	1.226e-01	1.664e-01	5.882e-03	3.431e-03	6.757e-03	4.003e-02	3.751e-02	4.461e-02	6.111e-02	5.736e-02	6.555e-02	6.195e-02	5.593e-02	6.528e-02	4.794e-02	4.503e-02	5.172e-02
1.680e+04	0.000e+00	0.000e+00	0.000e+00	8.249e-02	7.980e-02	1.052e-01	1.265e-01	1.147e-01	1.547e-01	1.509e-01	1.234e-01	1.604e-01	1.314e-01	1.200e-01	1.611e-01	4.828e-03	3.431e-03	6.757e-03	3.616e-02	3.285e-02	4.334e-02	6.285e-02	5.257e-02	6.653e-02	6.508e-02	5.375e-02	7.159e-02	5.966e-02	5.214e-02	6.798e-02	0.000e+00	0.000e+00	1.493e-02	8.090e-02	7.563e-02	8.822e-02	1.489e-01	1.198e-01	1.634e-01	1.513e-01	1.203e-01	1.601e-01	1.555e-01	1.226e-01	1.664e-01	5.882e-03	3.431e-03	6.757e-03	4.022e-02	3.758e-02	4.461e-02	6.059e-02	5.736e-02	6.602e-02	6.191e-02	5.598e-02	6.496e-02	4.794e-02	4.503e-02	5.097e-02
1.690e+04	0.000e+00	0.000e+00	0.000e+00	8.249e-02	7.980e-02	1.052e-01	1.300e-01	1.147e-01	1.547e-01	1.509e-01	1.230e-01	1.604e-01	1.314e-01	1.200e-01	1.611e-01	4.828e-03	3.431e-03	6.757e-03	3.612e-02	3.296e-02	4.334e-02	6.293e-02	5.257e-02	6.612e-02	6.468e-02	5.375e-02	7.257e-02	5.966e-02	5.214e-02	6.762e-02	0.000e+00	0.000e+00	1.493e-02	8.090e-02	7.563e-02	8.822e-02	1.489e-01	1.198e-01	1.634e-01	1.513e-01	1.198e-01	1.596e-01	1.555e-01	1.226e-01	1.664e-01	5.882e-03	3.431e-03	6.757e-03	4.030e-02	3.758e-02	4.461e-02	6.108e-02	5.811e-02	6.600e-02	6.186e-02	5.698e-02	6.496e-02	4.794e-02	4.503e-02	5.148e-02
1.700e+04	0.000e+00	0.000e+00	0.000e+00	8.249e-02	7.980e-02	1.052e-01	1.300e-01	1.147e-01	1.547e-01	1.535e-01	1.230e-01	1.604e-01	1.314e-01	1.200e-01	1.611e-01	4.828e-03	0.000e+00	6.757e-03	3.612e-02	3.296e-02	4.334e-02	6.293e-02	5.257e-02	6.594e-02	6.468e-02	5.350e-02	7.290e-02	5.966e-02	5.291e-02	6.808e-02	0.000e+00	0.000e+00	1.493e-02	8.090e-02	7.563e-02	8.822e-02	1.489e-01	1.198e-01	1.634e-01	1.513e-01	1.198e-01	1.596e-01	1.555e-01	1.229e-01	1.670e-01	5.882e-03	3.431e-03	6.757e-03	4.030e-02	3.742e-02	4.465e-02	6.118e-02	5.842e-02	6.600e-02	6.186e-02	5.698e-02	6.474e-02	4.805e-02	4.528e-02	5.149e-02
1.710e+04	0.000e+00	0.000e+00	0.000e+00	8.249e-02	7.980e-02	1.052e-01	1.300e-01	1.147e-01	1.547e-01	1.535e-01	1.230e-01	1.604e-01	1.389e-01	1.200e-01	1.611e-01	4.828e-03	0.000e+00	6.757e-03	3.613e-02	3.296e-02	4.293e-02	6.293e-02	5.257e-02	6.667e-02	6.475e-02	5.423e-02	7.322e-02	5.958e-02	5.291e-02	6.796e-02	0.000e+00	0.000e+00	1.493e-02	8.090e-02	7.563e-02	8.710e-02	1.489e-01	1.198e-01	1.634e-01	1.513e-01	1.198e-01	1.596e-01	1.555e-01	1.229e-01	1.670e-01	5.882e-03	3.431e-03	6.757e-03	4.030e-02	3.758e-02	4.503e-02	6.108e-02	5.768e-02	6.555e-02	6.173e-02	5.698e-02	6.530e-02	4.805e-02	4.528e-02	5.195e-02
1.720e+04	0.000e+00	0.000e+00	0.000e+00	8.249e-02	7.980e-02	1.057e-01	1.324e-01	1.147e-01	1.547e-01	1.552e-01	1.230e-01	1.604e-01	1.462e-01	1.200e-01	1.611e-01	4.828e-03	0.000e+00	6.757e-03	3.613e-02	3.296e-02	4.293e-02	6.293e-02	5.257e-02	6.667e-02	6.460e-02	5.423e-02	7.323e-02	5.958e-02	5.291e-02	6.796e-02	0.000e+00	0.000e+00	1.493e-02	8.090e-02	7.563e-02	8.710e-02	1.489e-01	1.198e-01	1.634e-01	1.513e-01	1.198e-01	1.596e-01	1.555e-01	1.229e-01	1.657e-01	5.882e-03	3.431e-03	6.757e-03	4.030e-02	3.758e-02	4.467e-02	6.135e-02	5.796e-02	6.555e-02	6.118e-02	5.710e-02	6.530e-02	4.809e-02	4.506e-02	5.195e-02
1.730e+04	0.000e+00	0.000e+00	0.000e+00	8.249e-02	8.029e-02	1.057e-01	1.359e-01	1.149e-01	1.547e-01	1.552e-01	1.230e-01	1.611e-01	1.462e-01	1.200e-01	1.611e-01	4.828e-03	0.000e+00	6.757e-03	3.619e-02	3.296e-02	4.293e-02	6.293e-02	5.306e-02	6.734e-02	6.449e-02	5.432e-02	7.323e-02	5.958e-02	5.283e-02	6.816e-02	0.000e+00	0.000e+00	1.493e-02	8.090e-02	7.563e-02	8.710e-02	1.489e-01	1.198e-01	1.634e-01	1.513e-01	1.198e-01	1.596e-01	1.555e-01	1.229e-01	1.657e-01	5.882e-03	3.431e-03	7.515e-03	4.030e-02	3.777e-02	4.467e-02	6.135e-02	5.571e-02	6.506e-02	6.139e-02	5.640e-02	6.403e-02	4.825e-02	4.524e-02	5.195e-02
1.740e+04	0.000e+00	0.000e+00	0.000e+00	8.249e-02	8.029e-02	1.057e-01	1.359e-01	1.149e-01	1.547e-01	1.552e-01	1.230e-01	1.611e-01	1.481e-01	1.200e-01	1.611e-01	4.828e-03	0.000e+00	6.757e-03	3.604e-02	3.321e-02	4.236e-02	5.962e-02	5.329e-02	6.755e-02	6.449e-02	5.460e-02	7.323e-02	5.958e-02	5.244e-02	6.896e-02	0.000e+00	0.000e+00	1.493e-02	8.090e-02	7.563e-02	8.710e-02	1.482e-01	1.198e-01	1.634e-01	1.513e-01	1.201e-01	1.601e-01	1.555e-01	1.229e-01	1.657e-01	5.882e-03	3.431e-03	7.515e-03	3.977e-02	3.759e-02	4.467e-02	6.123e-02	5.571e-02	6.506e-02	6.151e-02	5.593e-02	6.470e-02	4.825e-02	4.524e-02	5.195e-02
1.750e+04	0.000e+00	0.000e+00	0.000e+00	8.249e-02	8.029e-02	1.057e-01	1.359e-01	1.149e-01	1.548e-01	1.552e-01	1.230e-01	1.611e-01	1.481e-01	1.227e-01	1.611e-01	4.828e-03	0.000e+00	6.757e-03	3.596e-02	3.305e-02	4.236e-02	5.962e-02	5.329e-02	6.755e-02	6.513e-02	5.355e-02	7.420e-02	5.958e-02	5.244e-02	6.927e-02	0.000e+00	0.000e+00	1.493e-02	8.090e-02	7.563e-02	8.710e-02	1.482e-01	1.198e-01	1.634e-01	1.513e-01	1.225e-01	1.587e-01	1.555e-01	1.229e-01	1.670e-01	5.882e-03	3.431e-03	7.515e-03	3.977e-02	3.742e-02	4.469e-02	6.073e-02	5.566e-02	6.550e-02	6.151e-02	5.632e-02	6.470e-02	4.832e-02	4.583e-02	5.195e-02
1.760e+04	0.000e+00	0.000e+00	0.000e+00	8.249e-02	7.896e-02	1.057e-01	1.359e-01	1.149e-01	1.548e-01	1.552e-01	1.230e-01	1.611e-01	1.481e-01	1.227e-01	1.611e-01	4.828e-03	0.000e+00	6.757e-03	3.596e-02	3.305e-02	4.236e-02	5.920e-02	5.308e-02	6.818e-02	6.513e-02	5.427e-02	7.482e-02	5.958e-02	5.283e-02	6.927e-02	0.000e+00	0.000e+00	1.493e-02	8.090e-02	7.563e-02	8.710e-02	1.482e-01	1.198e-01	1.634e-01	1.513e-01	1.225e-01	1.587e-01	1.555e-01	1.229e-01	1.670e-01	5.882e-03	3.431e-03	7.515e-03	3.941e-02	3.759e-02	4.406e-02	6.073e-02	5.638e-02	6.550e-02	6.151e-02	5.632e-02	6.504e-02	4.877e-02	4.608e-02	5.195e-02
1.770e+04	0.000e+00	0.000e+00	0.000e+00	8.249e-02	7.896e-02	1.057e-01	1.359e-01	1.149e-01	1.548e-01	1.552e-01	1.230e-01	1.611e-01	1.481e-01	1.227e-01	1.611e-01	4.828e-03	0.000e+00	6.757e-03	3.604e-02	3.285e-02	4.251e-02	5.920e-02	5.308e-02	6.859e-02	6.616e-02	5.444e-02	7.482e-02	5.958e-02	5.283e-02	6.954e-02	0.000e+00	0.000e+00	1.493e-02	8.090e-02	7.563e-02	8.710e-02	1.482e-01	1.198e-01	1.634e-01	1.520e-01	1.216e-01	1.591e-01	1.555e-01	1.229e-01	1.670e-01	5.882e-03	3.431e-03	7.515e-03	3.941e-02	3.792e-02	4.426e-02	6.073e-02	5.672e-02	6.550e-02	6.201e-02	5.601e-02	6.504e-02	4.877e-02	4.593e-02	5.195e-02
1.780e+04	0.000e+00	0.000e+00	0.000e+00	8.318e-02	7.896e-02	1.057e-01	1.359e-01	1.149e-01	1.548e-01	1.552e-01	1.230e-01	1.607e-01	1.481e-01	1.227e-01	1.611e-01	4.828e-03	0.000e+00	6.757e-03	3.579e-02	3.265e-02	4.251e-02	5.920e-02	5.272e-02	6.822e-02	6.616e-02	5.465e-02	7.404e-02	5.920e-02	5.243e-02	6.973e-02	0.000e+00	0.000e+00	1.493e-02	8.090e-02	7.563e-02	8.710e-02	1.482e-01	1.198e-01	1.658e-01	1.520e-01	1.216e-01	1.591e-01	1.555e-01	1.229e-01	1.670e-01	5.882e-03	3.431e-03	7.515e-03	3.935e-02	3.739e-02	4.379e-02	6.057e-02	5.701e-02	6.453e-02	6.176e-02	5.601e-02	6.358e-02	4.877e-02	4.551e-02	5.172e-02
1.790e+04	0.000e+00	0.000e+00	0.000e+00	8.383e-02	7.896e-02	1.057e-01	1.362e-01	1.149e-01	1.548e-01	1.534e-01	1.230e-01	1.607e-01	1.481e-01	1.227e-01	1.611e-01	4.828e-03	0.000e+00	6.757e-03	3.612e-02	3.265e-02	4.251e-02	5.917e-02	5.272e-02	6.822e-02	6.616e-02	5.465e-02	7.419e-02	5.920e-02	5.246e-02	6.905e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.563e-02	8.710e-02	1.482e-01	1.198e-01	1.658e-01	1.524e-01	1.216e-01	1.591e-01	1.555e-01	1.240e-01	1.670e-01	5.882e-03	3.431e-03	7.515e-03	3.963e-02	3.739e-02	4.338e-02	6.019e-02	5.701e-02	6.348e-02	6.176e-02	5.601e-02	6.358e-02	4.886e-02	4.551e-02	5.172e-02
1.800e+04	0.000e+00	0.000e+00	0.000e+00	8.383e-02	7.896e-02	1.057e-01	1.362e-01	1.149e-01	1.548e-01	1.534e-01	1.230e-01	1.604e-01	1.481e-01	1.227e-01	1.611e-01	4.828e-03	0.000e+00	6.757e-03	3.579e-02	3.265e-02	4.251e-02	5.914e-02	5.272e-02	6.911e-02	6.554e-02	5.527e-02	7.435e-02	5.940e-02	5.246e-02	7.008e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.563e-02	8.710e-02	1.482e-01	1.204e-01	1.658e-01	1.524e-01	1.216e-01	1.591e-01	1.555e-01	1.240e-01	1.670e-01	5.882e-03	3.431e-03	7.515e-03	3.963e-02	3.739e-02	4.338e-02	6.019e-02	5.701e-02	6.304e-02	6.174e-02	5.634e-02	6.368e-02	4.877e-02	4.580e-02	5.172e-02
1.810e+04	0.000e+00	0.000e+00	0.000e+00	8.383e-02	7.896e-02	1.057e-01	1.362e-01	1.149e-01	1.555e-01	1.534e-01	1.230e-01	1.611e-01	1.481e-01	1.227e-01	1.611e-01	3.431e-03	0.000e+00	6.757e-03	3.579e-02	3.249e-02	4.198e-02	5.914e-02	5.340e-02	6.887e-02	6.620e-02	5.531e-02	7.435e-02	5.940e-02	5.246e-02	7.005e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.563e-02	8.710e-02	1.482e-01	1.204e-01	1.658e-01	1.524e-01	1.216e-01	1.591e-01	1.555e-01	1.240e-01	1.670e-01	5.882e-03	3.431e-03	7.515e-03	3.963e-02	3.742e-02	4.345e-02	5.966e-02	5.701e-02	6.281e-02	6.176e-02	5.653e-02	6.377e-02	4.886e-02	4.580e-02	5.237e-02
1.820e+04	0.000e+00	0.000e+00	0.000e+00	8.383e-02	7.896e-02	1.057e-01	1.362e-01	1.149e-01	1.555e-01	1.534e-01	1.230e-01	1.611e-01	1.481e-01	1.227e-01	1.611e-01	3.431e-03	0.000e+00	6.757e-03	3.550e-02	3.265e-02	4.198e-02	5.910e-02	5.371e-02	6.874e-02	6.715e-02	5.547e-02	7.608e-02	5.940e-02	5.246e-02	6.884e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.563e-02	8.710e-02	1.482e-01	1.208e-01	1.658e-01	1.524e-01	1.216e-01	1.591e-01	1.555e-01	1.240e-01	1.670e-01	5.882e-03	3.431e-03	7.515e-03	3.963e-02	3.742e-02	4.345e-02	5.966e-02	5.701e-02	6.434e-02	6.203e-02	5.610e-02	6.377e-02	4.832e-02	4.613e-02	5.238e-02
1.830e+04	0.000e+00	0.000e+00	0.000e+00	8.383e-02	7.896e-02	1.057e-01	1.362e-01	1.149e-01	1.555e-01	1.534e-01	1.230e-01	1.611e-01	1.477e-01	1.227e-01	1.611e-01	3.431e-03	0.000e+00	6.757e-03	3.550e-02	3.265e-02	4.198e-02	5.906e-02	5.350e-02	6.886e-02	6.674e-02	5.547e-02	7.656e-02	5.940e-02	5.246e-02	6.906e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.563e-02	8.710e-02	1.482e-01	1.208e-01	1.658e-01	1.524e-01	1.216e-01	1.591e-01	1.555e-01	1.237e-01	1.670e-01	5.882e-03	3.431e-03	7.515e-03	3.947e-02	3.742e-02	4.274e-02	5.966e-02	5.645e-02	6.403e-02	6.196e-02	5.717e-02	6.371e-02	4.832e-02	4.562e-02	5.191e-02
1.840e+04	0.000e+00	0.000e+00	0.000e+00	8.383e-02	7.896e-02	1.057e-01	1.362e-01	1.149e-01	1.555e-01	1.534e-01	1.230e-01	1.611e-01	1.477e-01	1.227e-01	1.624e-01	3.431e-03	3.431e-03	6.757e-03	3.550e-02	3.265e-02	4.198e-02	5.906e-02	5.350e-02	6.886e-02	6.674e-02	5.547e-02	7.656e-02	5.940e-02	5.246e-02	6.818e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.563e-02	8.710e-02	1.482e-01	1.214e-01	1.658e-01	1.524e-01	1.231e-01	1.591e-01	1.555e-01	1.237e-01	1.678e-01	5.882e-03	3.431e-03	7.515e-03	3.947e-02	3.742e-02	4.348e-02	5.974e-02	5.591e-02	6.403e-02	6.153e-02	5.634e-02	6.373e-02	4.864e-02	4.535e-02	5.191e-02
1.850e+04	0.000e+00	0.000e+00	0.000e+00	8.383e-02	7.896e-02	1.057e-01	1.422e-01	1.152e-01	1.555e-01	1.534e-01	1.230e-01	1.604e-01	1.500e-01	1.227e-01	1.624e-01	4.828e-03	3.431e-03	6.757e-03	3.550e-02	3.265e-02	4.198e-02	5.978e-02	5.371e-02	6.886e-02	6.674e-02	5.547e-02	7.656e-02	5.892e-02	5.246e-02	6.800e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.563e-02	8.710e-02	1.482e-01	1.214e-01	1.658e-01	1.524e-01	1.231e-01	1.591e-01	1.555e-01	1.237e-01	1.678e-01	5.882e-03	3.431e-03	7.515e-03	3.944e-02	3.741e-02	4.348e-02	5.998e-02	5.591e-02	6.400e-02	6.146e-02	5.605e-02	6.373e-02	4.852e-02	4.535e-02	5.035e-02
1.860e+04	0.000e+00	0.000e+00	0.000e+00	8.383e-02	7.896e-02	1.057e-01	1.422e-01	1.158e-01	1.555e-01	1.534e-01	1.230e-01	1.604e-01	1.500e-01	1.227e-01	1.624e-01	4.828e-03	3.431e-03	6.757e-03	3.550e-02	3.253e-02	4.219e-02	5.978e-02	5.370e-02	6.845e-02	6.674e-02	5.498e-02	7.703e-02	5.943e-02	5.246e-02	6.937e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.563e-02	8.710e-02	1.481e-01	1.214e-01	1.658e-01	1.524e-01	1.231e-01	1.589e-01	1.555e-01	1.237e-01	1.678e-01	5.882e-03	3.431e-03	7.515e-03	3.944e-02	3.703e-02	4.348e-02	5.959e-02	5.622e-02	6.327e-02	6.146e-02	5.685e-02	6.375e-02	4.893e-02	4.535e-02	5.036e-02
1.870e+04	0.000e+00	0.000e+00	0.000e+00	8.383e-02	7.769e-02	1.057e-01	1.422e-01	1.169e-01	1.555e-01	1.543e-01	1.230e-01	1.604e-01	1.500e-01	1.227e-01	1.624e-01	4.828e-03	3.431e-03	6.757e-03	3.550e-02	3.253e-02	4.175e-02	5.850e-02	5.370e-02	6.956e-02	6.674e-02	5.498e-02	7.703e-02	5.943e-02	5.246e-02	6.901e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.563e-02	8.710e-02	1.482e-01	1.214e-01	1.658e-01	1.524e-01	1.231e-01	1.589e-01	1.555e-01	1.237e-01	1.654e-01	5.882e-03	3.431e-03	7.515e-03	3.944e-02	3.688e-02	4.348e-02	5.957e-02	5.576e-02	6.327e-02	6.118e-02	5.697e-02	6.339e-02	4.888e-02	4.535e-02	5.036e-02
1.880e+04	0.000e+00	0.000e+00	0.000e+00	8.383e-02	7.769e-02	1.057e-01	1.422e-01	1.169e-01	1.574e-01	1.543e-01	1.230e-01	1.604e-01	1.501e-01	1.227e-01	1.624e-01	4.828e-03	3.431e-03	6.757e-03	3.550e-02	3.222e-02	4.181e-02	5.850e-02	5.350e-02	6.956e-02	6.638e-02	5.498e-02	7.807e-02	6.089e-02	5.246e-02	6.937e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.563e-02	8.710e-02	1.489e-01	1.214e-01	1.658e-01	1.524e-01	1.233e-01	1.589e-01	1.555e-01	1.237e-01	1.654e-01	5.882e-03	3.431e-03	7.515e-03	3.958e-02	3.685e-02	4.347e-02	5.957e-02	5.576e-02	6.326e-02	6.085e-02	5.697e-02	6.452e-02	4.861e-02	4.557e-02	5.041e-02
1.890e+04	0.000e+00	0.000e+00	0.000e+00	8.616e-02	7.769e-02	1.057e-01	1.422e-01	1.169e-01	1.574e-01	1.543e-01	1.230e-01	1.604e-01	1.501e-01	1.227e-01	1.624e-01	4.828e-03	0.000e+00	6.757e-03	3.550e-02	3.234e-02	4.186e-02	5.847e-02	5.350e-02	6.956e-02	6.645e-02	5.547e-02	7.841e-02	6.158e-02	5.246e-02	6.937e-02	0.000e+00	0.000e+00	1.493e-02	7.980e-02	7.563e-02	8.710e-02	1.489e-01	1.214e-01	1.658e-01	1.524e-01	1.233e-01	1.589e-01	1.555e-01	1.237e-01	1.654e-01	5.882e-03	3.431e-03	7.515e-03	3.958e-02	3.682e-02	4.320e-02	5.957e-02	5.474e-02	6.309e-02	6.098e-02	5.691e-02	6.452e-02	4.888e-02	4.557e-02	5.065e-02
