n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.sd.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.sd	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.sd.max
2.580e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.323e-02	9.676e-02	1.280e-01	9.744e-02	1.462e-01	1.403e-01	1.219e-01	1.534e-01	1.464e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	5.169e-03	3.045e-02	2.580e-02	3.825e-02	4.586e-02	4.402e-02	6.030e-02	6.261e-02	5.559e-02	7.493e-02	6.518e-02	5.647e-02	7.205e-02	0.000e+00	0.000e+00	1.312e-02	6.600e-02	6.227e-02	7.525e-02	1.304e-01	1.081e-01	1.560e-01	1.349e-01	1.094e-01	1.457e-01	1.524e-01	1.263e-01	1.616e-01	4.242e-03	3.015e-03	5.169e-03	3.385e-02	3.091e-02	3.547e-02	5.490e-02	4.974e-02	5.670e-02	5.736e-02	5.331e-02	6.314e-02	4.831e-02	4.552e-02	5.096e-02
2.590e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.323e-02	9.676e-02	1.280e-01	9.744e-02	1.441e-01	1.403e-01	1.219e-01	1.534e-01	1.464e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	5.169e-03	3.045e-02	2.580e-02	3.825e-02	4.586e-02	4.163e-02	5.979e-02	6.152e-02	5.559e-02	7.493e-02	6.518e-02	5.647e-02	7.205e-02	0.000e+00	0.000e+00	1.312e-02	6.600e-02	6.227e-02	7.525e-02	1.306e-01	1.081e-01	1.560e-01	1.349e-01	1.094e-01	1.457e-01	1.524e-01	1.262e-01	1.616e-01	4.242e-03	3.015e-03	5.169e-03	3.412e-02	3.091e-02	3.537e-02	5.471e-02	4.974e-02	5.670e-02	5.736e-02	5.331e-02	6.314e-02	4.831e-02	4.552e-02	5.096e-02
2.600e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.323e-02	9.676e-02	1.280e-01	9.848e-02	1.441e-01	1.370e-01	1.219e-01	1.534e-01	1.464e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	5.169e-03	3.045e-02	2.580e-02	3.825e-02	4.585e-02	4.163e-02	5.979e-02	6.152e-02	5.533e-02	7.493e-02	6.525e-02	5.647e-02	7.052e-02	0.000e+00	0.000e+00	1.312e-02	6.600e-02	6.227e-02	7.525e-02	1.306e-01	1.081e-01	1.560e-01	1.349e-01	1.094e-01	1.458e-01	1.524e-01	1.262e-01	1.616e-01	4.242e-03	3.015e-03	5.169e-03	3.385e-02	3.091e-02	3.609e-02	5.491e-02	4.974e-02	5.670e-02	5.718e-02	5.342e-02	6.314e-02	4.835e-02	4.552e-02	5.098e-02
2.610e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.363e-02	9.676e-02	1.253e-01	9.848e-02	1.441e-01	1.370e-01	1.219e-01	1.534e-01	1.464e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	5.169e-03	3.045e-02	2.580e-02	3.825e-02	4.585e-02	4.163e-02	5.979e-02	6.133e-02	5.568e-02	7.531e-02	6.518e-02	5.647e-02	7.052e-02	0.000e+00	0.000e+00	1.312e-02	6.600e-02	6.227e-02	7.525e-02	1.306e-01	1.081e-01	1.560e-01	1.349e-01	1.133e-01	1.458e-01	1.524e-01	1.262e-01	1.616e-01	4.242e-03	3.015e-03	5.169e-03	3.385e-02	3.091e-02	3.609e-02	5.491e-02	4.962e-02	5.659e-02	5.767e-02	5.331e-02	6.215e-02	4.835e-02	4.625e-02	5.096e-02
2.620e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.363e-02	9.676e-02	1.253e-01	9.848e-02	1.441e-01	1.382e-01	1.219e-01	1.534e-01	1.464e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.045e-02	2.566e-02	3.825e-02	4.637e-02	4.127e-02	5.938e-02	6.133e-02	5.644e-02	7.531e-02	6.534e-02	5.647e-02	7.052e-02	0.000e+00	0.000e+00	1.312e-02	6.600e-02	6.227e-02	7.525e-02	1.306e-01	1.081e-01	1.560e-01	1.349e-01	1.133e-01	1.458e-01	1.524e-01	1.262e-01	1.616e-01	4.242e-03	3.015e-03	5.169e-03	3.385e-02	3.091e-02	3.609e-02	5.449e-02	4.962e-02	5.626e-02	5.767e-02	5.331e-02	6.234e-02	4.878e-02	4.586e-02	5.096e-02
2.630e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.363e-02	9.676e-02	1.253e-01	9.655e-02	1.441e-01	1.382e-01	1.219e-01	1.534e-01	1.464e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.045e-02	2.566e-02	3.797e-02	4.719e-02	4.127e-02	5.938e-02	6.133e-02	5.644e-02	7.551e-02	6.534e-02	5.647e-02	7.035e-02	0.000e+00	0.000e+00	1.312e-02	6.600e-02	6.227e-02	7.525e-02	1.306e-01	1.081e-01	1.560e-01	1.349e-01	1.116e-01	1.486e-01	1.524e-01	1.263e-01	1.616e-01	4.242e-03	3.015e-03	5.169e-03	3.345e-02	3.050e-02	3.609e-02	5.449e-02	4.962e-02	5.626e-02	5.718e-02	5.290e-02	6.234e-02	4.848e-02	4.586e-02	5.096e-02
2.640e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.363e-02	9.676e-02	1.280e-01	9.655e-02	1.441e-01	1.382e-01	1.219e-01	1.534e-01	1.464e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.073e-02	2.556e-02	3.797e-02	4.719e-02	4.127e-02	5.938e-02	6.165e-02	5.644e-02	7.551e-02	6.534e-02	5.594e-02	7.035e-02	0.000e+00	0.000e+00	1.312e-02	6.565e-02	6.186e-02	7.525e-02	1.306e-01	1.081e-01	1.560e-01	1.349e-01	1.119e-01	1.486e-01	1.524e-01	1.263e-01	1.616e-01	4.242e-03	3.015e-03	5.169e-03	3.388e-02	3.050e-02	3.609e-02	5.449e-02	4.999e-02	5.561e-02	5.748e-02	5.290e-02	6.229e-02	4.848e-02	4.586e-02	5.096e-02
2.650e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.363e-02	9.676e-02	1.280e-01	9.655e-02	1.441e-01	1.382e-01	1.219e-01	1.534e-01	1.464e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.073e-02	2.556e-02	3.797e-02	4.719e-02	4.089e-02	5.938e-02	6.165e-02	5.644e-02	7.551e-02	6.534e-02	5.594e-02	7.019e-02	0.000e+00	0.000e+00	1.312e-02	6.565e-02	6.186e-02	7.525e-02	1.306e-01	1.081e-01	1.560e-01	1.349e-01	1.119e-01	1.486e-01	1.524e-01	1.263e-01	1.616e-01	4.242e-03	3.015e-03	5.169e-03	3.385e-02	3.061e-02	3.609e-02	5.449e-02	5.008e-02	5.561e-02	5.748e-02	5.290e-02	6.229e-02	4.848e-02	4.584e-02	5.096e-02
2.660e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.363e-02	9.676e-02	1.280e-01	9.655e-02	1.441e-01	1.382e-01	1.219e-01	1.534e-01	1.464e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.072e-02	2.565e-02	3.797e-02	4.719e-02	3.961e-02	5.938e-02	6.261e-02	5.644e-02	7.551e-02	6.534e-02	5.563e-02	7.019e-02	0.000e+00	0.000e+00	1.312e-02	6.565e-02	6.186e-02	7.525e-02	1.306e-01	1.081e-01	1.560e-01	1.359e-01	1.119e-01	1.486e-01	1.524e-01	1.263e-01	1.616e-01	4.242e-03	3.015e-03	5.169e-03	3.385e-02	3.061e-02	3.609e-02	5.449e-02	4.972e-02	5.561e-02	5.748e-02	5.290e-02	6.171e-02	4.804e-02	4.584e-02	5.083e-02
2.670e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.363e-02	9.774e-02	1.270e-01	9.655e-02	1.464e-01	1.382e-01	1.219e-01	1.534e-01	1.464e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.073e-02	2.536e-02	3.814e-02	4.746e-02	3.907e-02	5.938e-02	6.261e-02	5.636e-02	7.551e-02	6.548e-02	5.539e-02	7.055e-02	0.000e+00	0.000e+00	1.312e-02	6.565e-02	6.186e-02	7.525e-02	1.306e-01	1.081e-01	1.573e-01	1.359e-01	1.119e-01	1.486e-01	1.524e-01	1.263e-01	1.616e-01	4.242e-03	3.015e-03	5.169e-03	3.385e-02	3.061e-02	3.609e-02	5.463e-02	4.972e-02	5.595e-02	5.748e-02	5.232e-02	6.171e-02	4.818e-02	4.584e-02	5.059e-02
2.680e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.363e-02	9.774e-02	1.280e-01	9.655e-02	1.464e-01	1.385e-01	1.219e-01	1.508e-01	1.464e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.073e-02	2.536e-02	3.804e-02	4.746e-02	3.907e-02	5.896e-02	6.261e-02	5.636e-02	7.610e-02	6.576e-02	5.538e-02	7.055e-02	0.000e+00	0.000e+00	1.312e-02	6.565e-02	6.186e-02	7.525e-02	1.306e-01	1.081e-01	1.573e-01	1.359e-01	1.119e-01	1.486e-01	1.524e-01	1.263e-01	1.609e-01	4.242e-03	3.015e-03	5.169e-03	3.388e-02	3.061e-02	3.621e-02	5.461e-02	4.972e-02	5.610e-02	5.716e-02	5.211e-02	6.171e-02	4.848e-02	4.560e-02	5.096e-02
2.690e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.363e-02	9.774e-02	1.280e-01	9.655e-02	1.464e-01	1.385e-01	1.219e-01	1.508e-01	1.464e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.073e-02	2.532e-02	3.777e-02	4.746e-02	3.907e-02	5.896e-02	6.261e-02	5.661e-02	7.586e-02	6.576e-02	5.538e-02	7.131e-02	0.000e+00	0.000e+00	1.312e-02	6.565e-02	6.186e-02	7.525e-02	1.306e-01	1.081e-01	1.573e-01	1.359e-01	1.119e-01	1.486e-01	1.524e-01	1.263e-01	1.609e-01	4.242e-03	3.015e-03	5.169e-03	3.385e-02	3.061e-02	3.626e-02	5.428e-02	4.972e-02	5.610e-02	5.728e-02	5.211e-02	6.226e-02	4.848e-02	4.586e-02	5.096e-02
2.700e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.363e-02	9.774e-02	1.280e-01	9.655e-02	1.464e-01	1.372e-01	1.219e-01	1.508e-01	1.464e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.073e-02	2.492e-02	3.777e-02	4.746e-02	3.907e-02	5.873e-02	6.261e-02	5.654e-02	7.586e-02	6.562e-02	5.567e-02	7.131e-02	0.000e+00	0.000e+00	1.312e-02	6.565e-02	6.186e-02	7.525e-02	1.306e-01	1.081e-01	1.573e-01	1.359e-01	1.119e-01	1.486e-01	1.524e-01	1.263e-01	1.609e-01	4.242e-03	3.015e-03	5.169e-03	3.327e-02	3.061e-02	3.634e-02	5.426e-02	4.972e-02	5.610e-02	5.729e-02	5.211e-02	6.226e-02	4.848e-02	4.586e-02	5.096e-02
2.710e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.363e-02	9.790e-02	1.280e-01	9.655e-02	1.464e-01	1.372e-01	1.219e-01	1.508e-01	1.464e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.090e-02	2.492e-02	3.758e-02	4.746e-02	3.907e-02	5.840e-02	6.261e-02	5.610e-02	7.592e-02	6.562e-02	5.567e-02	7.156e-02	0.000e+00	0.000e+00	1.312e-02	6.565e-02	6.186e-02	7.525e-02	1.306e-01	1.083e-01	1.573e-01	1.372e-01	1.119e-01	1.486e-01	1.524e-01	1.258e-01	1.609e-01	4.242e-03	3.015e-03	5.169e-03	3.278e-02	3.031e-02	3.634e-02	5.426e-02	4.991e-02	5.568e-02	5.729e-02	5.296e-02	6.297e-02	4.868e-02	4.586e-02	5.096e-02
2.720e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.366e-02	9.774e-02	1.280e-01	9.655e-02	1.464e-01	1.399e-01	1.219e-01	1.508e-01	1.464e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.090e-02	2.476e-02	3.703e-02	4.750e-02	3.907e-02	5.817e-02	6.168e-02	5.610e-02	7.592e-02	6.562e-02	5.567e-02	7.156e-02	0.000e+00	0.000e+00	1.312e-02	6.565e-02	6.186e-02	7.525e-02	1.306e-01	1.083e-01	1.573e-01	1.372e-01	1.119e-01	1.486e-01	1.524e-01	1.258e-01	1.609e-01	4.242e-03	3.015e-03	5.169e-03	3.278e-02	3.031e-02	3.639e-02	5.426e-02	4.972e-02	5.544e-02	5.729e-02	5.296e-02	6.297e-02	4.877e-02	4.589e-02	5.096e-02
2.730e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.366e-02	9.774e-02	1.299e-01	9.655e-02	1.464e-01	1.399e-01	1.219e-01	1.508e-01	1.484e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.090e-02	2.496e-02	3.595e-02	4.750e-02	3.907e-02	5.760e-02	6.168e-02	5.513e-02	7.592e-02	6.562e-02	5.506e-02	7.113e-02	0.000e+00	0.000e+00	1.312e-02	6.565e-02	6.186e-02	7.525e-02	1.306e-01	1.083e-01	1.573e-01	1.396e-01	1.119e-01	1.486e-01	1.524e-01	1.258e-01	1.609e-01	4.242e-03	3.015e-03	5.169e-03	3.278e-02	3.031e-02	3.639e-02	5.426e-02	4.979e-02	5.544e-02	5.729e-02	5.259e-02	6.297e-02	4.868e-02	4.571e-02	5.096e-02
2.740e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.366e-02	9.774e-02	1.299e-01	9.655e-02	1.464e-01	1.399e-01	1.219e-01	1.508e-01	1.484e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.146e-02	2.496e-02	3.595e-02	4.750e-02	3.888e-02	5.780e-02	6.216e-02	5.513e-02	7.592e-02	6.433e-02	5.506e-02	7.113e-02	0.000e+00	0.000e+00	1.312e-02	6.565e-02	6.186e-02	7.525e-02	1.306e-01	1.083e-01	1.599e-01	1.396e-01	1.119e-01	1.486e-01	1.524e-01	1.282e-01	1.609e-01	4.242e-03	3.015e-03	5.169e-03	3.327e-02	3.011e-02	3.624e-02	5.393e-02	4.979e-02	5.559e-02	5.729e-02	5.259e-02	6.379e-02	4.868e-02	4.569e-02	5.096e-02
2.750e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.366e-02	9.774e-02	1.299e-01	9.655e-02	1.464e-01	1.399e-01	1.219e-01	1.508e-01	1.484e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.098e-02	2.496e-02	3.595e-02	4.804e-02	3.916e-02	5.744e-02	6.216e-02	5.513e-02	7.520e-02	6.433e-02	5.486e-02	7.113e-02	0.000e+00	0.000e+00	1.312e-02	6.565e-02	6.186e-02	7.525e-02	1.306e-01	1.083e-01	1.599e-01	1.396e-01	1.119e-01	1.501e-01	1.524e-01	1.282e-01	1.609e-01	4.242e-03	3.015e-03	5.169e-03	3.278e-02	3.020e-02	3.624e-02	5.393e-02	4.979e-02	5.559e-02	5.729e-02	5.319e-02	6.379e-02	4.857e-02	4.569e-02	5.129e-02
2.760e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.366e-02	9.774e-02	1.299e-01	9.655e-02	1.464e-01	1.399e-01	1.219e-01	1.508e-01	1.484e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.073e-02	2.496e-02	3.595e-02	4.804e-02	3.907e-02	5.744e-02	6.216e-02	5.661e-02	7.596e-02	6.433e-02	5.486e-02	7.152e-02	0.000e+00	0.000e+00	1.312e-02	6.600e-02	6.186e-02	7.525e-02	1.306e-01	1.083e-01	1.599e-01	1.396e-01	1.119e-01	1.501e-01	1.524e-01	1.282e-01	1.607e-01	4.242e-03	3.015e-03	5.169e-03	3.278e-02	3.042e-02	3.636e-02	5.393e-02	5.021e-02	5.542e-02	5.748e-02	5.319e-02	6.335e-02	4.856e-02	4.569e-02	5.113e-02
2.770e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.366e-02	9.774e-02	1.299e-01	9.655e-02	1.464e-01	1.399e-01	1.219e-01	1.508e-01	1.484e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.066e-02	2.496e-02	3.595e-02	4.759e-02	3.907e-02	5.744e-02	6.214e-02	5.661e-02	7.600e-02	6.404e-02	5.486e-02	7.152e-02	0.000e+00	0.000e+00	1.312e-02	6.600e-02	6.186e-02	7.525e-02	1.306e-01	1.083e-01	1.599e-01	1.396e-01	1.119e-01	1.501e-01	1.524e-01	1.282e-01	1.607e-01	4.242e-03	3.015e-03	5.169e-03	3.278e-02	3.022e-02	3.636e-02	5.393e-02	5.021e-02	5.559e-02	5.748e-02	5.342e-02	6.314e-02	4.856e-02	4.553e-02	5.096e-02
2.780e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.366e-02	9.774e-02	1.299e-01	9.655e-02	1.464e-01	1.399e-01	1.219e-01	1.508e-01	1.484e-01	1.226e-01	1.647e-01	0.000e+00	0.000e+00	4.242e-03	3.042e-02	2.492e-02	3.595e-02	4.759e-02	3.907e-02	5.744e-02	6.187e-02	5.661e-02	7.600e-02	6.404e-02	5.486e-02	7.145e-02	0.000e+00	0.000e+00	1.312e-02	6.600e-02	6.186e-02	7.525e-02	1.306e-01	1.081e-01	1.599e-01	1.396e-01	1.119e-01	1.530e-01	1.524e-01	1.282e-01	1.605e-01	4.242e-03	3.015e-03	5.169e-03	3.277e-02	3.022e-02	3.636e-02	5.393e-02	5.021e-02	5.544e-02	5.748e-02	5.342e-02	6.314e-02	4.854e-02	4.553e-02	5.115e-02
2.790e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.366e-02	9.774e-02	1.299e-01	9.655e-02	1.464e-01	1.399e-01	1.219e-01	1.528e-01	1.484e-01	1.226e-01	1.647e-01	0.000e+00	0.000e+00	4.242e-03	3.042e-02	2.492e-02	3.595e-02	4.759e-02	3.907e-02	5.744e-02	6.216e-02	5.540e-02	7.563e-02	6.435e-02	5.486e-02	7.145e-02	0.000e+00	0.000e+00	1.312e-02	6.600e-02	6.186e-02	7.525e-02	1.306e-01	1.081e-01	1.601e-01	1.396e-01	1.106e-01	1.530e-01	1.534e-01	1.282e-01	1.605e-01	4.242e-03	3.015e-03	5.169e-03	3.289e-02	3.022e-02	3.621e-02	5.393e-02	5.021e-02	5.544e-02	5.748e-02	5.342e-02	6.314e-02	4.918e-02	4.545e-02	5.115e-02
2.800e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.366e-02	9.774e-02	1.299e-01	9.655e-02	1.464e-01	1.399e-01	1.219e-01	1.528e-01	1.484e-01	1.226e-01	1.647e-01	0.000e+00	0.000e+00	4.242e-03	3.042e-02	2.492e-02	3.560e-02	4.759e-02	3.897e-02	5.744e-02	6.216e-02	5.462e-02	7.563e-02	6.435e-02	5.486e-02	7.145e-02	0.000e+00	0.000e+00	1.312e-02	6.600e-02	6.186e-02	7.525e-02	1.304e-01	1.081e-01	1.601e-01	1.396e-01	1.106e-01	1.530e-01	1.534e-01	1.282e-01	1.605e-01	4.242e-03	3.015e-03	5.169e-03	3.289e-02	3.022e-02	3.633e-02	5.393e-02	5.021e-02	5.571e-02	5.748e-02	5.266e-02	6.306e-02	4.896e-02	4.545e-02	5.115e-02
2.810e+04	0.000e+00	0.000e+00	0.000e+00	7.474e-02	6.366e-02	9.774e-02	1.299e-01	9.655e-02	1.464e-01	1.399e-01	1.219e-01	1.528e-01	1.484e-01	1.226e-01	1.638e-01	0.000e+00	0.000e+00	4.242e-03	3.042e-02	2.455e-02	3.560e-02	4.759e-02	3.897e-02	5.744e-02	6.216e-02	5.462e-02	7.563e-02	6.440e-02	5.339e-02	7.194e-02	0.000e+00	0.000e+00	1.312e-02	6.600e-02	6.186e-02	7.572e-02	1.304e-01	1.081e-01	1.601e-01	1.408e-01	1.106e-01	1.530e-01	1.534e-01	1.282e-01	1.605e-01	4.242e-03	3.015e-03	5.169e-03	3.349e-02	3.022e-02	3.633e-02	5.393e-02	5.074e-02	5.571e-02	5.748e-02	5.266e-02	6.306e-02	4.891e-02	4.545e-02	5.151e-02
2.820e+04	0.000e+00	0.000e+00	0.000e+00	7.361e-02	6.366e-02	9.774e-02	1.299e-01	9.848e-02	1.464e-01	1.399e-01	1.219e-01	1.528e-01	1.484e-01	1.226e-01	1.647e-01	0.000e+00	0.000e+00	4.242e-03	3.046e-02	2.441e-02	3.560e-02	4.731e-02	3.897e-02	5.669e-02	6.216e-02	5.462e-02	7.563e-02	6.364e-02	5.332e-02	7.194e-02	0.000e+00	0.000e+00	1.312e-02	6.600e-02	6.186e-02	7.572e-02	1.304e-01	1.081e-01	1.601e-01	1.408e-01	1.106e-01	1.530e-01	1.534e-01	1.282e-01	1.605e-01	4.242e-03	3.015e-03	5.169e-03	3.349e-02	3.031e-02	3.633e-02	5.393e-02	5.074e-02	5.546e-02	5.748e-02	5.243e-02	6.299e-02	4.858e-02	4.543e-02	5.151e-02
2.830e+04	0.000e+00	0.000e+00	0.000e+00	7.361e-02	6.366e-02	9.774e-02	1.299e-01	9.848e-02	1.464e-01	1.422e-01	1.219e-01	1.558e-01	1.484e-01	1.226e-01	1.647e-01	0.000e+00	0.000e+00	4.242e-03	3.028e-02	2.441e-02	3.560e-02	4.818e-02	3.907e-02	5.669e-02	6.232e-02	5.462e-02	7.563e-02	6.364e-02	5.340e-02	7.194e-02	0.000e+00	0.000e+00	1.312e-02	6.600e-02	6.186e-02	7.572e-02	1.304e-01	1.098e-01	1.603e-01	1.421e-01	1.107e-01	1.530e-01	1.534e-01	1.282e-01	1.605e-01	4.242e-03	3.015e-03	5.169e-03	3.292e-02	3.031e-02	3.595e-02	5.377e-02	5.074e-02	5.555e-02	5.808e-02	5.243e-02	6.309e-02	4.896e-02	4.520e-02	5.151e-02
