run.problem.name;run.solver.name;run.randomGenerator.seed;run.problem.simulation.arena;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→quality→behavior.quality→first.agent.velocity.x;best→genotype→size;best→genotype→first→size;best→genotype→second→size;best→body.epistasis;best→brain.epistasis;best→global.epistasis;best→cross.epistasis;all→each[body.epistasis]→avg;all→each[brain.epistasis]→avg;all→each[global.epistasis]→avg;all→each[cross.epistasis]→avg;all→each[body.epistasis]→sd;all→each[brain.epistasis]→sd;all→each[global.epistasis]→sd;all→each[cross.epistasis]→sd
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;175;17500;17500;6.95008e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.74286e-01;1.14762e-01;2.31190e-01;1.73333e-01;2.87455e-02;1.79379e-02;1.59879e-02;2.60994e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;181;18100;18100;7.16979e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.76667e-01;1.43810e-01;2.62262e-01;2.04048e-01;1.47465e-02;1.98977e-02;1.25374e-02;2.67802e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;176;17600;17600;6.99241e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.74286e-01;1.14762e-01;2.31190e-01;1.73333e-01;2.87455e-02;1.79379e-02;1.59879e-02;2.60994e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;182;18200;18200;7.20743e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.76905e-01;1.42619e-01;2.62857e-01;2.06190e-01;1.47753e-02;2.16902e-02;1.26751e-02;2.88125e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;177;17700;17700;7.02654e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.74048e-01;1.15000e-01;2.31548e-01;1.74048e-01;2.89058e-02;1.78349e-02;1.60935e-02;2.68731e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;183;18300;18300;7.24830e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.77143e-01;1.42381e-01;2.63214e-01;2.06905e-01;1.51785e-02;2.15552e-02;1.28102e-02;2.94883e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;178;17800;17800;7.06675e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.74048e-01;1.15000e-01;2.31548e-01;1.74048e-01;2.89058e-02;1.78349e-02;1.60935e-02;2.68731e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;184;18400;18400;7.28843e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.77857e-01;1.42619e-01;2.63690e-01;2.06905e-01;1.52288e-02;2.22068e-02;1.26409e-02;2.94883e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;179;17900;17900;7.10604e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.74048e-01;1.15000e-01;2.31548e-01;1.74048e-01;2.89058e-02;1.78349e-02;1.60935e-02;2.68731e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;185;18500;18500;7.32884e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.78333e-01;1.42619e-01;2.64048e-01;2.07143e-01;1.56111e-02;2.22068e-02;1.30822e-02;2.96426e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;180;18000;18000;7.14834e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73810e-01;1.15000e-01;2.32143e-01;1.75476e-01;2.86705e-02;1.78349e-02;1.66241e-02;2.70749e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;186;18600;18600;7.36915e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.78571e-01;1.42857e-01;2.64286e-01;2.07143e-01;1.56129e-02;2.23353e-02;1.29319e-02;2.92576e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;181;18100;18100;7.18727e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73810e-01;1.15238e-01;2.32143e-01;1.75238e-01;2.86705e-02;1.80450e-02;1.66241e-02;2.72554e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;187;18700;18700;7.40506e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.79048e-01;1.42619e-01;2.64643e-01;2.07619e-01;1.59648e-02;2.24606e-02;1.33477e-02;2.97533e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;182;18200;18200;7.22800e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.74286e-01;1.15000e-01;2.32500e-01;1.75714e-01;2.85476e-02;1.78349e-02;1.67899e-02;2.71011e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;188;18800;18800;7.44805e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.79048e-01;1.42857e-01;2.64643e-01;2.07381e-01;1.59648e-02;2.28373e-02;1.33477e-02;2.99839e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;183;18300;18300;7.26676e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.74286e-01;1.15000e-01;2.32500e-01;1.75714e-01;2.85476e-02;1.78349e-02;1.67899e-02;2.71011e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;189;18900;18900;7.48800e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.79048e-01;1.42857e-01;2.64643e-01;2.07381e-01;1.59648e-02;2.28373e-02;1.33477e-02;2.99839e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;184;18400;18400;7.30927e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.74286e-01;1.15000e-01;2.32500e-01;1.75714e-01;2.85476e-02;1.78349e-02;1.67899e-02;2.71011e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;190;19000;19000;7.52694e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.61905e-01;2.14286e-01;1.79762e-01;1.43095e-01;2.65238e-01;2.07619e-01;1.66241e-02;2.24606e-02;1.37890e-02;2.97533e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;185;18500;18500;7.34854e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.74286e-01;1.15000e-01;2.32500e-01;1.75714e-01;2.85476e-02;1.78349e-02;1.67899e-02;2.71011e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;191;19100;19100;7.56592e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.19048e-01;2.85714e-01;2.61905e-01;1.80476e-01;1.42619e-01;2.66190e-01;2.09286e-01;1.75546e-02;2.24606e-02;1.39362e-02;2.97943e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;186;18600;18600;7.38762e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.74286e-01;1.15238e-01;2.33095e-01;1.76667e-01;2.83483e-02;1.77281e-02;1.71841e-02;2.71846e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;192;19200;19200;7.60534e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.19048e-01;2.85714e-01;2.61905e-01;1.80714e-01;1.42857e-01;2.67024e-01;2.10476e-01;1.78476e-02;2.23353e-02;1.41115e-02;2.93002e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;187;18700;18700;7.42575e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.74286e-01;1.15238e-01;2.33095e-01;1.76667e-01;2.83483e-02;1.77281e-02;1.71841e-02;2.71846e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;193;19300;19300;7.64689e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.19048e-01;2.85714e-01;2.61905e-01;1.80714e-01;1.42857e-01;2.67024e-01;2.10476e-01;1.78476e-02;2.23353e-02;1.41115e-02;2.93002e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;188;18800;18800;7.46570e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.74286e-01;1.15238e-01;2.33095e-01;1.76667e-01;2.83483e-02;1.77281e-02;1.71841e-02;2.71846e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;194;19400;19400;7.68390e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.19048e-01;2.85714e-01;2.61905e-01;1.80714e-01;1.42857e-01;2.67024e-01;2.10476e-01;1.78476e-02;2.23353e-02;1.41115e-02;2.93002e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;189;18900;18900;7.50653e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73571e-01;1.15000e-01;2.32857e-01;1.77143e-01;2.76221e-02;1.75142e-02;1.69466e-02;2.70047e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;195;19500;19500;7.72684e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.19048e-01;2.85714e-01;2.61905e-01;1.80952e-01;1.42619e-01;2.67262e-01;2.10952e-01;1.78174e-02;2.27116e-02;1.40229e-02;2.97419e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;190;19000;19000;7.54824e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.73333e-01;1.15238e-01;2.32857e-01;1.77143e-01;2.77828e-02;1.77281e-02;1.70301e-02;2.72138e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;196;19600;19600;7.76726e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.19048e-01;2.85714e-01;2.61905e-01;1.81190e-01;1.42619e-01;2.67738e-01;2.11667e-01;1.77840e-02;2.27116e-02;1.43347e-02;3.04715e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;191;19100;19100;7.58768e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.42857e-01;2.38095e-01;1.66667e-01;1.72619e-01;1.15476e-01;2.33452e-01;1.78810e-01;2.76385e-02;1.76174e-02;1.66577e-02;2.68309e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;197;19700;19700;7.80742e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.19048e-01;2.85714e-01;2.61905e-01;1.81667e-01;1.40952e-01;2.68571e-01;2.14524e-01;1.80246e-02;2.19977e-02;1.43174e-02;3.16756e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;192;19200;19200;7.62658e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.42857e-01;2.38095e-01;1.42857e-01;1.73095e-01;1.16190e-01;2.33571e-01;1.77857e-01;2.77368e-02;1.82201e-02;1.64768e-02;2.68225e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;198;19800;19800;7.84471e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.19048e-01;2.85714e-01;2.61905e-01;1.82143e-01;1.40000e-01;2.69048e-01;2.15952e-01;1.76174e-02;2.29067e-02;1.42857e-02;3.35461e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;193;19300;19300;7.66626e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.42857e-01;2.38095e-01;1.42857e-01;1.72619e-01;1.16905e-01;2.34048e-01;1.78571e-01;2.78429e-02;1.90759e-02;1.69383e-02;2.68320e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;199;19900;19900;7.88644e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.19048e-01;2.85714e-01;2.61905e-01;1.82619e-01;1.39048e-01;2.69524e-01;2.17381e-01;1.78349e-02;2.30153e-02;1.43372e-02;3.41158e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;194;19400;19400;7.70774e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.42857e-01;2.38095e-01;1.42857e-01;1.72619e-01;1.18333e-01;2.35595e-01;1.80238e-01;2.82472e-02;1.88847e-02;1.67764e-02;2.54784e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;9;null;200;20000;20000;7.92867e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.19048e-01;2.85714e-01;2.61905e-01;1.82619e-01;1.39762e-01;2.70476e-01;2.18571e-01;1.78349e-02;2.27515e-02;1.43925e-02;3.35672e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;195;19500;19500;7.74472e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.42857e-01;2.38095e-01;1.42857e-01;1.72143e-01;1.18571e-01;2.35476e-01;1.80238e-01;2.87406e-02;1.90417e-02;1.66309e-02;2.61374e-02
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;196;19600;19600;7.77886e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.42857e-01;2.38095e-01;1.42857e-01;1.72381e-01;1.18571e-01;2.35714e-01;1.80476e-01;2.87928e-02;1.90417e-02;1.66667e-02;2.61211e-02
locomotion[hilly[5-0.75]];ga-single-ds;1;null;1;100;100;2.85000e+00;100;1;1;1.00000e+00;1.00000e+00;8.90000e-01;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;197;19700;19700;7.81673e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.90476e-01;1.42857e-01;2.38095e-01;1.42857e-01;1.72381e-01;1.18571e-01;2.35714e-01;1.80476e-01;2.87928e-02;1.90417e-02;1.66667e-02;2.61211e-02
locomotion[hilly[5-0.75]];ga-single-ds;1;null;2;200;200;7.20900e+00;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;198;19800;19800;7.85770e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.38095e-01;1.90476e-01;1.72619e-01;1.18571e-01;2.35952e-01;1.80714e-01;2.86457e-02;1.90417e-02;1.65283e-02;2.61027e-02
locomotion[hilly[5-0.75]];ga-single-ds;1;null;3;300;300;1.14230e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;199;19900;19900;7.89779e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.38095e-01;1.90476e-01;1.72619e-01;1.18571e-01;2.35952e-01;1.80714e-01;2.86457e-02;1.90417e-02;1.65283e-02;2.61027e-02
locomotion[hilly[5-0.75]];ga-single-ds;1;null;4;400;400;1.56540e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-epistasis-2.0;10;null;200;20000;20000;7.93655e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;NA;168;84;1.66667e-01;1.19048e-01;2.38095e-01;1.90476e-01;1.73095e-01;1.18810e-01;2.35714e-01;1.79524e-01;2.85426e-02;1.91944e-02;1.64957e-02;2.59557e-02
locomotion[hilly[5-0.75]];ga-single-ds;1;null;5;500;500;1.90780e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;6;600;600;2.19530e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;1;100;100;1.98500e+00;100;1;1;1.00000e+00;1.00000e+00;9.00000e-01;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;7;700;700;2.61290e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;2;200;200;6.37300e+00;100;1;22;1.00000e+00;1.00000e+00;7.80000e-01;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;8;800;800;3.00320e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;3;300;300;1.04390e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;9;900;900;3.43160e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;4;400;400;1.48960e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;10;1000;1000;3.81640e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;5;500;500;1.89780e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;11;1100;1100;4.27470e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;6;600;600;2.36650e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;12;1200;1200;4.72470e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;7;700;700;2.82440e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;13;1300;1300;5.19100e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;8;800;800;3.28270e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;14;1400;1400;5.68950e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;9;900;900;3.78330e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;15;1500;1500;6.18360e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;10;1000;1000;4.31720e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;16;1600;1600;6.69740e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;11;1100;1100;4.82700e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;17;1700;1700;7.25420e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;12;1200;1200;5.35590e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;18;1800;1800;7.78780e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;13;1300;1300;5.92330e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;19;1900;1900;8.41410e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;14;1400;1400;6.51880e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;20;2000;2000;9.04230e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;15;1500;1500;7.13430e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;21;2100;2100;9.68150e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;16;1600;1600;7.78700e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;22;2200;2200;1.03185e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;17;1700;1700;8.45140e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;23;2300;2300;1.09663e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;18;1800;1800;9.09590e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;1;null;24;2400;2400;1.16491e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
locomotion[hilly[5-0.75]];ga-single-ds;2;null;19;1900;1900;9.76200e+01;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;NA;84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
